,efm,reaction,kcat,dq/dk,dlogq/dlogk
7,273,R24,1.08e+02,5.79e-06,1.49e-04
8,273,R23r,3.26e+01,2.81e-05,2.18e-04
9,273,R10c,1.10e+02,5.23e-04,1.37e-02
10,273,R40,1.23e+02,1.13e-04,3.30e-03
11,273,R6r,7.84e+03,4.11e-06,7.65e-03
12,273,R5r,7.99e+00,1.10e-02,2.09e-02
13,273,R15r,7.53e+01,5.11e-04,9.14e-03
14,273,R14r,1.67e+01,6.48e-03,2.58e-02
15,273,R28r,2.82e+02,1.08e-05,7.21e-04
16,273,R27b,1.79e+02,4.16e-04,1.77e-02
17,273,R7ra,2.33e+02,5.43e-04,3.01e-02
18,273,R7rc,5.31e+01,5.40e-04,6.82e-03
19,273,R13r,4.64e+01,1.15e-04,1.26e-03
20,273,R10a,2.41e+02,2.30e-04,1.32e-02
21,273,R1,1.04e+02,7.49e-04,1.85e-02
22,273,R10b,4.10e+02,1.22e-04,1.19e-02
23,273,R29r,2.11e+02,1.20e-06,6.02e-05
24,273,R93,9.97e+01,9.29e-06,2.20e-04
25,273,R8r,2.11e+02,1.25e-04,6.28e-03
26,273,R12r,1.36e+03,2.01e-07,6.50e-05
27,273,R11r,1.34e+02,8.55e-05,2.72e-03
28,273,R95,1.00e+02,2.00e-05,4.75e-04
29,273,R70,9.95e+01,1.04e-06,2.46e-05
0,274,R22,3.59e+02,1.50e-06,8.08e-04
1,274,R21,3.77e+01,2.10e-04,1.19e-02
2,274,R3,1.15e+02,3.27e-04,5.65e-02
3,274,RR9,1.32e+01,3.06e-03,6.09e-02
4,274,R80,4.00e+06,3.06e-09,1.84e-02
5,274,R7rb,3.90e+02,6.59e-05,3.86e-02
6,274,R24,1.08e+02,2.65e-06,4.32e-04
7,274,R23r,3.26e+01,2.93e-05,1.44e-03
8,274,R10c,1.10e+02,1.56e-04,2.57e-02
9,274,R40,1.23e+02,3.23e-04,5.98e-02
10,274,R6r,7.84e+03,3.56e-06,4.20e-02
11,274,R5r,7.99e+00,1.01e-02,1.21e-01
12,274,R15r,7.53e+01,2.63e-04,2.98e-02
13,274,R14r,1.67e+01,6.51e-03,1.64e-01
14,274,R28r,2.82e+02,3.74e-05,1.58e-02
15,274,R27b,1.79e+02,2.61e-04,7.03e-02
16,274,R7ra,2.33e+02,2.66e-04,9.32e-02
17,274,R7rc,5.31e+01,4.48e-04,3.58e-02
18,274,R13r,4.64e+01,1.29e-04,8.96e-03
19,274,R10a,2.41e+02,4.23e-05,1.53e-02
20,274,R1,1.04e+02,3.60e-04,5.62e-02
21,274,R10b,4.10e+02,1.88e-05,1.16e-02
22,274,R94,1.00e+02,2.62e-05,3.93e-03
23,274,R53r,1.39e+02,1.07e-05,2.25e-03
24,274,R29r,2.11e+02,1.63e-05,5.15e-03
25,274,R93,9.97e+01,9.29e-06,1.39e-03
26,274,R8r,2.11e+02,9.20e-05,2.91e-02
27,274,R12r,1.36e+03,1.36e-07,2.79e-04
28,274,R11r,1.34e+02,3.47e-05,6.99e-03
29,274,R95,1.00e+02,8.46e-05,1.27e-02
30,274,R70,9.95e+01,7.11e-07,1.06e-04
0,276,R22,3.59e+02,4.23e-06,1.25e-03
1,276,R21,3.77e+01,3.47e-04,1.07e-02
2,276,R3,1.15e+02,9.21e-04,8.69e-02
3,276,R27,7.81e+01,6.16e-03,3.95e-01
4,276,R7rb,3.90e+02,7.97e-05,2.56e-02
5,276,R24,1.08e+02,8.93e-06,7.96e-04
6,276,R23r,3.26e+01,4.52e-05,1.21e-03
7,276,R10c,1.10e+02,2.95e-04,2.67e-02
8,276,R40,1.23e+02,1.15e-04,1.16e-02
9,276,R6r,7.84e+03,3.32e-06,2.14e-02
10,276,R5r,7.99e+00,9.14e-03,6.00e-02
11,276,R15r,7.53e+01,5.06e-04,3.13e-02
12,276,R14r,1.67e+01,6.84e-03,9.41e-02
13,276,R28r,2.82e+02,1.20e-05,2.78e-03
14,276,R27b,1.79e+02,6.01e-04,8.85e-02
15,276,R7ra,2.33e+02,2.68e-04,5.14e-02
16,276,R7rc,5.31e+01,3.23e-04,1.41e-02
17,276,R13r,4.64e+01,9.89e-05,3.77e-03
18,276,R10a,2.41e+02,5.28e-05,1.04e-02
19,276,R1,1.04e+02,3.24e-04,2.77e-02
20,276,R10b,4.10e+02,2.57e-05,8.65e-03
21,276,R94,1.00e+02,4.52e-05,3.72e-03
22,276,R53r,1.39e+02,1.62e-05,1.85e-03
23,276,R29r,2.11e+02,1.38e-06,2.38e-04
24,276,R93,9.97e+01,9.29e-06,7.60e-04
25,276,R8r,2.11e+02,6.38e-05,1.11e-02
26,276,R12r,1.36e+03,7.37e-08,8.24e-05
27,276,R11r,1.34e+02,6.01e-05,6.61e-03
28,276,R95,1.00e+02,2.00e-05,1.64e-03
29,276,R70,9.95e+01,1.19e-06,9.71e-05
0,278,R91,1.00e+02,2.09e-05,2.16e-03
1,278,R55b,5.88e+01,7.15e-05,4.34e-03
2,278,R55a,9.13e+01,6.64e-05,6.26e-03
3,278,R22,3.59e+02,2.50e-06,9.26e-04
4,278,R21,3.77e+01,1.08e-03,4.22e-02
5,278,R3,1.15e+02,6.16e-04,7.31e-02
