,efm,reaction,dq/dKeq,dlogq/dlogKeq
13330,1274,R1,0.00e+00,0.00e+00
13331,1274,R10a,0.00e+00,0.00e+00
13332,1274,R10b,0.00e+00,0.00e+00
13333,1274,R10c,0.00e+00,0.00e+00
13334,1274,R11r,4.45e-05,2.85e-04
13335,1274,R12r,-1.60e-05,-1.03e-04
13336,1274,R15r,2.60e-05,2.69e-03
13337,1274,R21,0.00e+00,0.00e+00
13338,1274,R22,0.00e+00,0.00e+00
13339,1274,R23r,-1.81e-03,-3.67e-04
13340,1274,R24,0.00e+00,0.00e+00
13341,1274,R2r,-2.71e-02,-3.81e-02
13342,1274,R3,0.00e+00,0.00e+00
13343,1274,R40,0.00e+00,0.00e+00
13344,1274,R53r,-2.30e-08,-1.30e-03
13345,1274,R5r,-7.19e+01,-5.89e-02
13346,1274,R60,0.00e+00,0.00e+00
13347,1274,R61r,-7.62e-03,-2.01e-04
13348,1274,R6r,2.34e-03,7.26e-02
13349,1274,R7ra,-1.72e-01,-4.20e-02
13350,1274,R7rb,-4.73e-06,-9.49e-03
13351,1274,R7rc,-8.37e-02,-3.71e-02
13352,1274,R80,0.00e+00,0.00e+00
13353,1274,R8r,-2.26e-03,-2.18e-02
13354,1274,R93,0.00e+00,0.00e+00
13355,1274,R94,0.00e+00,0.00e+00
13356,1281,R1,0.00e+00,0.00e+00
13357,1281,R10a,0.00e+00,0.00e+00
13358,1281,R10b,0.00e+00,0.00e+00
13359,1281,R10c,0.00e+00,0.00e+00
13360,1281,R12r,-3.09e-05,-9.59e-05
13361,1281,R13r,-5.30e-06,-2.59e-05
13362,1281,R14r,-2.07e-05,-2.49e-05
13363,1281,R15r,2.01e-05,1.01e-03
13364,1281,R21,0.00e+00,0.00e+00
13365,1281,R22,0.00e+00,0.00e+00
13366,1281,R23r,-2.61e-03,-2.58e-04
13367,1281,R24,0.00e+00,0.00e+00
13368,1281,R27b,0.00e+00,0.00e+00
13369,1281,R28r,3.58e-03,2.27e-02
13370,1281,R29r,1.30e+02,1.06e-02
13371,1281,R40,0.00e+00,0.00e+00
13372,1281,R55a,0.00e+00,0.00e+00
13373,1281,R55b,0.00e+00,0.00e+00
13374,1281,R60,0.00e+00,0.00e+00
13375,1281,R61r,-8.61e-02,-1.10e-03
13376,1281,R7ra,-2.91e-01,-3.44e-02
13377,1281,R7rb,-1.15e-05,-1.11e-02
13378,1281,R7rc,-1.22e-01,-2.62e-02
13379,1281,R80,0.00e+00,0.00e+00
13380,1281,R8r,-3.66e-03,-1.71e-02
13381,1281,R91,0.00e+00,0.00e+00
13382,1281,R93,0.00e+00,0.00e+00
13383,1281,R95,0.00e+00,0.00e+00
13384,1281,RR9,0.00e+00,0.00e+00
13385,1287,R1,0.00e+00,0.00e+00
13386,1287,R10a,0.00e+00,0.00e+00
13387,1287,R10b,0.00e+00,0.00e+00
13388,1287,R10c,0.00e+00,0.00e+00
13389,1287,R11r,-5.28e-05,-7.75e-05
13390,1287,R12r,-8.55e-05,-1.25e-04
13391,1287,R13r,-9.13e-06,-2.10e-05
13392,1287,R14r,-3.84e-05,-2.18e-05
13393,1287,R21,0.00e+00,0.00e+00
13394,1287,R22,0.00e+00,0.00e+00
13395,1287,R23r,-2.54e-01,-1.19e-02
13396,1287,R24,0.00e+00,0.00e+00
13397,1287,R25,0.00e+00,0.00e+00
13398,1287,R26r,-2.88e-02,-9.47e-03
13399,1287,R27,0.00e+00,0.00e+00
13400,1287,R27b,0.00e+00,0.00e+00
13401,1287,R2r,2.97e-04,9.56e-05
13402,1287,R40,0.00e+00,0.00e+00
13403,1287,R60,0.00e+00,0.00e+00
13404,1287,R61r,-2.07e-01,-1.25e-03
13405,1287,R7ra,-3.48e-01,-1.94e-02
13406,1287,R7rb,-7.55e-06,-3.47e-03
13407,1287,R7rc,-4.76e-02,-4.83e-03
13408,1287,R8r,-1.24e-03,-2.74e-03
13409,1287,R93,0.00e+00,0.00e+00
13410,1287,R95,0.00e+00,0.00e+00
13411,1287,RR9,0.00e+00,0.00e+00
13412,1288,R1,0.00e+00,0.00e+00
13413,1288,R10a,0.00e+00,0.00e+00
13414,1288,R10b,0.00e+00,0.00e+00
13415,1288,R10c,0.00e+00,0.00e+00
13416,1288,R11r,-3.07e-05,-6.30e-05
13417,1288,R12r,-5.26e-05,-1.08e-04
13418,1288,R13r,-2.46e-06,-7.91e-06
13419,1288,R14r,-3.23e-05,-2.56e-05
13420,1288,R21,0.00e+00,0.00e+00
13421,1288,R22,0.00e+00,0.00e+00
13422,1288,R23r,-2.05e-01,-1.34e-02
13423,1288,R24,0.00e+00,0.00e+00
13424,1288,R25,0.00e+00,0.00e+00
13425,1288,R26r,-3.09e-02,-1.42e-02
13426,1288,R27,0.00e+00,0.00e+00
13427,1288,R27b,0.00e+00,0.00e+00
13428,1288,R28r,-3.97e-03,-1.66e-02
13429,1288,R29r,-3.68e+02,-1.98e-02
13430,1288,R2r,1.60e-04,7.19e-05
13431,1288,R40,0.00e+00,0.00e+00
13432,1288,R60,0.00e+00,0.00e+00
13433,1288,R61r,-1.45e-01,-1.22e-03
13434,1288,R7ra,-1.16e-01,-9.06e-03
13435,1288,R7rb,-9.17e-07,-5.87e-04
13436,1288,R7rc,-7.01e-03,-9.93e-04
13437,1288,R8r,-9.53e-05,-2.94e-04
13438,1288,R93,0.00e+00,0.00e+00
13439,1288,RR9,0.00e+00,0.00e+00
13440,1289,R1,0.00e+00,0.00e+00
13441,1289,R10a,0.00e+00,0.00e+00
13442,1289,R10b,0.00e+00,0.00e+00
13443,1289,R11r,5.01e-04,6.13e-05
13444,1289,R12r,-2.15e-04,-2.63e-05
13445,1289,R13r,3.90e-04,7.48e-05
13446,1289,R14r,1.06e-03,4.99e-05
13447,1289,R15r,1.60e-04,3.16e-04
13448,1289,R21,0.00e+00,0.00e+00
13449,1289,R22,0.00e+00,0.00e+00
13450,1289,R23r,-4.08e-03,-1.58e-05
13451,1289,R24,0.00e+00,0.00e+00
13452,1289,R27b,0.00e+00,0.00e+00
13453,1289,R28r,9.89e-05,2.46e-05
13454,1289,R29r,3.19e-01,1.02e-06
13455,1289,R2r,-2.91e-01,-7.80e-03
13456,1289,R3,0.00e+00,0.00e+00
13457,1289,R40,0.00e+00,0.00e+00
13458,1289,R54ra,-1.30e+02,-1.55e-02
13459,1289,R54rb,-6.75e-06,-9.82e-04
13460,1289,R5r,-4.97e+02,-7.78e-03
13461,1289,R60,0.00e+00,0.00e+00
13462,1289,R61r,-6.42e+00,-3.23e-03
13463,1289,R6r,1.45e-02,8.59e-03
13464,1289,R7ra,-6.13e+00,-2.85e-02
13465,1289,R7rb,-1.83e-04,-6.99e-03
13466,1289,R7rc,-1.06e+00,-8.95e-03
13467,1289,R8r,-4.01e-02,-7.38e-03
13468,1289,R93,0.00e+00,0.00e+00
13469,1289,R95,0.00e+00,0.00e+00
13470,1291,R1,0.00e+00,0.00e+00
13471,1291,R10a,0.00e+00,0.00e+00
13472,1291,R10b,0.00e+00,0.00e+00
13473,1291,R10c,0.00e+00,0.00e+00
13474,1291,R11r,-4.80e-05,-7.25e-05
13475,1291,R12r,-7.86e-05,-1.19e-04
13476,1291,R13r,-6.30e-06,-1.50e-05
13477,1291,R14r,-3.99e-05,-2.33e-05
13478,1291,R21,0.00e+00,0.00e+00
13479,1291,R22,0.00e+00,0.00e+00
13480,1291,R23r,-2.25e-01,-1.08e-02
13481,1291,R24,0.00e+00,0.00e+00
13482,1291,R25,0.00e+00,0.00e+00
13483,1291,R26r,-3.60e-02,-1.22e-02
13484,1291,R27,0.00e+00,0.00e+00
13485,1291,R27b,0.00e+00,0.00e+00
13486,1291,R28r,-3.30e-03,-1.01e-02
13487,1291,R2r,2.61e-04,8.64e-05
13488,1291,R40,0.00e+00,0.00e+00
13489,1291,R41,0.00e+00,0.00e+00
13490,1291,R60,0.00e+00,0.00e+00
13491,1291,R61r,-1.71e-01,-1.06e-03
13492,1291,R7ra,-2.09e-01,-1.20e-02
13493,1291,R7rb,-3.82e-06,-1.80e-03
13494,1291,R7rc,-2.35e-02,-2.46e-03
13495,1291,R8r,-5.80e-04,-1.32e-03
13496,1291,R93,0.00e+00,0.00e+00
13497,1291,RR9,0.00e+00,0.00e+00
13498,1292,R1,0.00e+00,0.00e+00
13499,1292,R10a,0.00e+00,0.00e+00
13500,1292,R10b,0.00e+00,0.00e+00
13501,1292,R10c,0.00e+00,0.00e+00
13502,1292,R11r,-4.41e-06,-5.26e-05
13503,1292,R12r,-8.12e-06,-9.67e-05
13504,1292,R13r,-5.84e-07,-1.09e-05
13505,1292,R14r,-2.91e-05,-1.35e-04
13506,1292,R21,0.00e+00,0.00e+00
13507,1292,R22,0.00e+00,0.00e+00
13508,1292,R23r,-1.51e-02,-5.73e-03
13509,1292,R24,0.00e+00,0.00e+00
13510,1292,R25,0.00e+00,0.00e+00
13511,1292,R26r,-1.49e-03,-3.99e-03
13512,1292,R2r,2.12e-04,5.54e-04
13513,1292,R40,0.00e+00,0.00e+00
13514,1292,R60,0.00e+00,0.00e+00
13515,1292,R61r,-1.62e-02,-7.98e-04
13516,1292,R7ra,-2.37e-02,-1.08e-02
13517,1292,R7rb,-9.90e-07,-3.69e-03
13518,1292,R7rc,-1.56e-02,-1.29e-02
13519,1292,R80,0.00e+00,0.00e+00
13520,1292,R8r,-4.37e-04,-7.85e-03
13521,1292,R93,0.00e+00,0.00e+00
13522,1292,R95,0.00e+00,0.00e+00
13523,1292,RR9,0.00e+00,0.00e+00
13524,1295,R1,0.00e+00,0.00e+00
13525,1295,R10a,0.00e+00,0.00e+00
13526,1295,R10b,0.00e+00,0.00e+00
13527,1295,R11r,1.65e-04,9.11e-04
13528,1295,R12r,-6.44e-05,-3.54e-04
13529,1295,R13r,1.13e-04,9.73e-04
13530,1295,R14r,3.09e-04,6.58e-04
13531,1295,R15r,4.84e-05,4.30e-03
13532,1295,R21,0.00e+00,0.00e+00
13533,1295,R22,0.00e+00,0.00e+00
13534,1295,R23r,-1.98e-03,-3.46e-04
13535,1295,R24,0.00e+00,0.00e+00
13536,1295,R27b,0.00e+00,0.00e+00
13537,1295,R28r,2.52e-04,2.82e-03
13538,1295,R29r,1.02e+01,1.48e-03
13539,1295,R2r,-3.50e-02,-4.23e-02
13540,1295,R3,0.00e+00,0.00e+00
13541,1295,R40,0.00e+00,0.00e+00
13542,1295,R53r,-2.27e-08,-1.10e-03
13543,1295,R5r,-9.78e+01,-6.89e-02
13544,1295,R60,0.00e+00,0.00e+00
13545,1295,R61r,-7.23e-03,-1.64e-04
13546,1295,R6r,3.24e-03,8.63e-02
13547,1295,R7ra,-2.21e-01,-4.63e-02
13548,1295,R7rb,-6.48e-06,-1.12e-02
13549,1295,R7rc,-1.06e-01,-4.05e-02
13550,1295,R8r,-2.93e-03,-2.43e-02
13551,1295,R93,0.00e+00,0.00e+00
13552,1295,R94,0.00e+00,0.00e+00
13553,1295,R95,0.00e+00,0.00e+00
13554,1297,R1,0.00e+00,0.00e+00
13555,1297,R10a,0.00e+00,0.00e+00
13556,1297,R10b,0.00e+00,0.00e+00
13557,1297,R11r,1.68e-04,4.18e-04
13558,1297,R12r,-6.57e-05,-1.63e-04
13559,1297,R13r,1.20e-04,4.67e-04
13560,1297,R14r,3.14e-04,3.02e-04
13561,1297,R15r,5.19e-05,2.08e-03
13562,1297,R21,0.00e+00,0.00e+00
13563,1297,R22,0.00e+00,0.00e+00
13564,1297,R23r,-2.00e-03,-1.57e-04
13565,1297,R24,0.00e+00,0.00e+00
13566,1297,R27b,0.00e+00,0.00e+00
13567,1297,R28r,1.21e-04,6.11e-04
13568,1297,R29r,1.46e+00,9.49e-05
13569,1297,R2r,-7.59e-02,-4.13e-02
13570,1297,R3,0.00e+00,0.00e+00
13571,1297,R40,0.00e+00,0.00e+00
13572,1297,R53r,-1.33e-09,-2.92e-05
13573,1297,R54ra,-1.40e+01,-3.38e-02
13574,1297,R54rb,-6.74e-06,-1.99e-02
13575,1297,R5r,-1.35e+02,-4.30e-02
13576,1297,R60,0.00e+00,0.00e+00
13577,1297,R61r,-6.50e-02,-6.64e-04
13578,1297,R6r,4.34e-03,5.20e-02
13579,1297,R7ra,-7.27e-01,-6.86e-02
13580,1297,R7rb,-2.53e-05,-1.97e-02
13581,1297,R7rc,-2.46e-01,-4.22e-02
13582,1297,R8r,-7.82e-03,-2.92e-02
13583,1297,R93,0.00e+00,0.00e+00
13584,1297,R94,0.00e+00,0.00e+00
13585,1297,R95,0.00e+00,0.00e+00
13586,1298,R1,0.00e+00,0.00e+00
13587,1298,R10a,0.00e+00,0.00e+00
13588,1298,R10b,0.00e+00,0.00e+00
13589,1298,R11r,1.64e-04,9.49e-04
13590,1298,R12r,-6.39e-05,-3.69e-04
13591,1298,R13r,1.11e-04,1.01e-03
13592,1298,R14r,3.06e-04,6.85e-04
13593,1298,R15r,4.79e-05,4.46e-03
13594,1298,R21,0.00e+00,0.00e+00
13595,1298,R22,0.00e+00,0.00e+00
13596,1298,R23r,-1.92e-03,-3.53e-04
13597,1298,R24,0.00e+00,0.00e+00
13598,1298,R27b,0.00e+00,0.00e+00
13599,1298,R28r,1.54e-04,1.81e-03
13600,1298,R29r,6.31e+00,9.58e-04
13601,1298,R2r,-3.24e-02,-4.10e-02
13602,1298,R3,0.00e+00,0.00e+00
13603,1298,R40,0.00e+00,0.00e+00
13604,1298,R53r,-2.29e-08,-1.17e-03
13605,1298,R5r,-8.90e+01,-6.58e-02
13606,1298,R60,0.00e+00,0.00e+00
13607,1298,R61r,-7.39e-03,-1.76e-04
13608,1298,R6r,2.93e-03,8.19e-02
13609,1298,R7ra,-2.04e-01,-4.48e-02
13610,1298,R7rb,-5.84e-06,-1.06e-02
13611,1298,R7rc,-9.83e-02,-3.93e-02
13612,1298,R80,0.00e+00,0.00e+00
13613,1298,R8r,-2.69e-03,-2.34e-02
13614,1298,R93,0.00e+00,0.00e+00
13615,1298,R94,0.00e+00,0.00e+00
13616,1298,R95,0.00e+00,0.00e+00
13617,1299,R1,0.00e+00,0.00e+00
13618,1299,R10a,0.00e+00,0.00e+00
13619,1299,R10b,0.00e+00,0.00e+00
13620,1299,R11r,1.61e-04,8.33e-04
13621,1299,R12r,-6.24e-05,-3.23e-04
13622,1299,R13r,1.09e-04,8.87e-04
13623,1299,R14r,3.00e-04,6.00e-04
13624,1299,R15r,4.70e-05,3.92e-03
13625,1299,R21,0.00e+00,0.00e+00
13626,1299,R22,0.00e+00,0.00e+00
13627,1299,R23r,-2.63e-03,-4.32e-04
13628,1299,R24,0.00e+00,0.00e+00
13629,1299,R27,0.00e+00,0.00e+00
13630,1299,R27b,0.00e+00,0.00e+00
13631,1299,R28r,1.23e-04,1.30e-03
13632,1299,R29r,2.82e+00,3.83e-04
13633,1299,R2r,-5.55e-02,-6.30e-02
13634,1299,R3,0.00e+00,0.00e+00
13635,1299,R40,0.00e+00,0.00e+00
13636,1299,R53r,-1.33e-08,-6.10e-04
13637,1299,R5r,-9.92e+01,-6.57e-02
13638,1299,R60,0.00e+00,0.00e+00
13639,1299,R61r,-6.45e-03,-1.37e-04
13640,1299,R6r,3.23e-03,8.09e-02
13641,1299,R7ra,-2.33e-01,-4.59e-02
13642,1299,R7rb,-6.16e-06,-9.97e-03
13643,1299,R7rc,-1.01e-01,-3.61e-02
13644,1299,R8r,-2.76e-03,-2.15e-02
13645,1299,R93,0.00e+00,0.00e+00
13646,1299,R94,0.00e+00,0.00e+00
13647,1299,R95,0.00e+00,0.00e+00
13648,1301,R1,0.00e+00,0.00e+00
13649,1301,R10a,0.00e+00,0.00e+00
13650,1301,R10b,0.00e+00,0.00e+00
13651,1301,R10c,0.00e+00,0.00e+00
13652,1301,R11r,-6.38e-06,-6.61e-05
13653,1301,R12r,-1.13e-05,-1.17e-04
13654,1301,R13r,-6.09e-07,-9.92e-06
13655,1301,R14r,-1.90e-05,-7.63e-05
13656,1301,R21,0.00e+00,0.00e+00
13657,1301,R22,0.00e+00,0.00e+00
13658,1301,R23r,-2.16e-02,-7.11e-03
13659,1301,R24,0.00e+00,0.00e+00
13660,1301,R25,0.00e+00,0.00e+00
13661,1301,R26r,-1.05e-02,-2.44e-02
13662,1301,R27,0.00e+00,0.00e+00
13663,1301,R28r,-1.09e-03,-2.29e-02
13664,1301,R29r,-7.61e+01,-2.07e-02
13665,1301,R2r,1.04e-04,2.37e-04
13666,1301,R40,0.00e+00,0.00e+00
13667,1301,R60,0.00e+00,0.00e+00
13668,1301,R61r,-1.69e-02,-7.20e-04
13669,1301,R7ra,-3.39e-03,-1.34e-03
13670,1301,R7rb,-6.41e-08,-2.08e-04
13671,1301,R7rc,-2.02e-03,-1.44e-03
13672,1301,R80,0.00e+00,0.00e+00
13673,1301,R8r,-3.12e-05,-4.87e-04
13674,1301,R93,0.00e+00,0.00e+00
13675,1301,RR9,0.00e+00,0.00e+00
13676,1302,R1,0.00e+00,0.00e+00
13677,1302,R10a,0.00e+00,0.00e+00
13678,1302,R10b,0.00e+00,0.00e+00
13679,1302,R10c,0.00e+00,0.00e+00
13680,1302,R11r,-5.89e-06,-4.95e-05
13681,1302,R12r,-1.05e-05,-8.85e-05
13682,1302,R13r,-5.88e-07,-7.77e-06
13683,1302,R14r,-2.30e-05,-7.48e-05
13684,1302,R21,0.00e+00,0.00e+00
13685,1302,R22,0.00e+00,0.00e+00
13686,1302,R23r,-2.04e-02,-5.46e-03
13687,1302,R24,0.00e+00,0.00e+00
13688,1302,R25,0.00e+00,0.00e+00
13689,1302,R26r,-1.45e-02,-2.73e-02
13690,1302,R27,0.00e+00,0.00e+00
13691,1302,R28r,-9.96e-04,-1.70e-02
13692,1302,R2r,1.33e-04,2.44e-04
13693,1302,R40,0.00e+00,0.00e+00
13694,1302,R41,0.00e+00,0.00e+00
13695,1302,R60,0.00e+00,0.00e+00
13696,1302,R61r,-1.79e-02,-6.19e-04
13697,1302,R7ra,-9.32e-03,-2.98e-03
13698,1302,R7rb,-1.99e-07,-5.22e-04
13699,1302,R7rc,-4.38e-03,-2.54e-03
13700,1302,R80,0.00e+00,0.00e+00
13701,1302,R8r,-9.31e-05,-1.18e-03
13702,1302,R93,0.00e+00,0.00e+00
13703,1302,RR9,0.00e+00,0.00e+00
13704,1304,R1,0.00e+00,0.00e+00
13705,1304,R10a,0.00e+00,0.00e+00
13706,1304,R10b,0.00e+00,0.00e+00
13707,1304,R11r,2.16e-04,3.15e-03
13708,1304,R12r,-8.70e-05,-1.26e-03
13709,1304,R13r,1.80e-04,4.13e-03
13710,1304,R14r,4.12e-04,2.32e-03
13711,1304,R15r,7.88e-05,1.85e-02
13712,1304,R21,0.00e+00,0.00e+00
13713,1304,R22,0.00e+00,0.00e+00
13714,1304,R23r,-6.82e-04,-3.15e-04
13715,1304,R24,0.00e+00,0.00e+00
13716,1304,R2r,-1.07e-02,-3.42e-02
13717,1304,R3,0.00e+00,0.00e+00
13718,1304,R40,0.00e+00,0.00e+00
13719,1304,R55a,0.00e+00,0.00e+00
13720,1304,R55b,0.00e+00,0.00e+00
13721,1304,R5r,-1.85e+01,-3.45e-02
13722,1304,R60,0.00e+00,0.00e+00
13723,1304,R61r,-1.37e-02,-8.18e-04
13724,1304,R6r,7.34e-04,5.17e-02
13725,1304,R7ra,-2.65e-02,-1.47e-02
13726,1304,R7rb,-1.20e-06,-5.45e-03
13727,1304,R7rc,-1.97e-02,-1.98e-02
13728,1304,R80,0.00e+00,0.00e+00
13729,1304,R8r,-5.62e-04,-1.23e-02
13730,1304,R91,0.00e+00,0.00e+00
13731,1304,R93,0.00e+00,0.00e+00
13732,1307,R1,0.00e+00,0.00e+00
13733,1307,R10a,0.00e+00,0.00e+00
13734,1307,R10b,0.00e+00,0.00e+00
13735,1307,R10c,0.00e+00,0.00e+00
13736,1307,R12r,-9.82e-05,-1.43e-04
13737,1307,R13r,-1.82e-05,-4.18e-05
13738,1307,R14r,-3.67e-05,-2.08e-05
13739,1307,R15r,2.87e-05,6.77e-04
13740,1307,R21,0.00e+00,0.00e+00
13741,1307,R22,0.00e+00,0.00e+00
13742,1307,R23r,-2.56e-01,-1.19e-02
13743,1307,R24,0.00e+00,0.00e+00
13744,1307,R25,0.00e+00,0.00e+00
13745,1307,R26r,-2.89e-02,-9.50e-03
13746,1307,R27,0.00e+00,0.00e+00
13747,1307,R27b,0.00e+00,0.00e+00
13748,1307,R40,0.00e+00,0.00e+00
13749,1307,R60,0.00e+00,0.00e+00
13750,1307,R61r,-2.07e-01,-1.25e-03
13751,1307,R7ra,-3.50e-01,-1.95e-02
13752,1307,R7rb,-7.63e-06,-3.49e-03
13753,1307,R7rc,-4.80e-02,-4.86e-03
13754,1307,R8r,-1.26e-03,-2.77e-03
13755,1307,R93,0.00e+00,0.00e+00
13756,1307,R95,0.00e+00,0.00e+00
13757,1307,RR9,0.00e+00,0.00e+00
13758,1308,R1,0.00e+00,0.00e+00
13759,1308,R10a,0.00e+00,0.00e+00
13760,1308,R10b,0.00e+00,0.00e+00
13761,1308,R11r,5.34e-04,6.68e-05
13762,1308,R12r,-2.30e-04,-2.87e-05
13763,1308,R13r,4.09e-04,8.05e-05
13764,1308,R14r,1.13e-03,5.49e-05
13765,1308,R15r,1.67e-04,3.37e-04
13766,1308,R21,0.00e+00,0.00e+00
13767,1308,R22,0.00e+00,0.00e+00
13768,1308,R23r,-3.26e-03,-1.30e-05
13769,1308,R24,0.00e+00,0.00e+00
13770,1308,R27,0.00e+00,0.00e+00
13771,1308,R27b,0.00e+00,0.00e+00
13772,1308,R2r,-2.42e-01,-6.64e-03
13773,1308,R3,0.00e+00,0.00e+00
13774,1308,R40,0.00e+00,0.00e+00
13775,1308,R54ra,-1.27e+02,-1.54e-02
13776,1308,R54rb,-6.35e-06,-9.46e-04
13777,1308,R5r,-4.11e+02,-6.58e-03
13778,1308,R60,0.00e+00,0.00e+00
13779,1308,R61r,-6.34e+00,-3.27e-03
13780,1308,R6r,1.18e-02,7.17e-03
13781,1308,R7ra,-5.73e+00,-2.73e-02
13782,1308,R7rb,-1.51e-04,-5.90e-03
13783,1308,R7rc,-9.01e-01,-7.80e-03
13784,1308,R8r,-3.38e-02,-6.37e-03
13785,1308,R93,0.00e+00,0.00e+00
13786,1309,R1,0.00e+00,0.00e+00
13787,1309,R10a,0.00e+00,0.00e+00
13788,1309,R10b,0.00e+00,0.00e+00
13789,1309,R10c,0.00e+00,0.00e+00
13790,1309,R12r,-2.32e-05,-1.01e-04
13791,1309,R13r,-6.15e-06,-4.22e-05
13792,1309,R14r,-1.04e-05,-1.76e-05
13793,1309,R15r,8.32e-06,5.87e-04
13794,1309,R21,0.00e+00,0.00e+00
13795,1309,R22,0.00e+00,0.00e+00
13796,1309,R23r,-5.55e-03,-7.71e-04
13797,1309,R24,0.00e+00,0.00e+00
13798,1309,R27,0.00e+00,0.00e+00
13799,1309,R27b,0.00e+00,0.00e+00
13800,1309,R28r,1.67e-04,1.48e-03
13801,1309,R29r,5.46e+00,6.27e-04
13802,1309,R40,0.00e+00,0.00e+00
13803,1309,R53r,-7.76e-09,-3.00e-04
13804,1309,R60,0.00e+00,0.00e+00
13805,1309,R61r,-2.55e-02,-4.58e-04
13806,1309,R7ra,-2.26e-01,-3.76e-02
13807,1309,R7rb,-5.79e-06,-7.92e-03
13808,1309,R7rc,-9.17e-02,-2.77e-02
13809,1309,R8r,-2.17e-03,-1.43e-02
13810,1309,R93,0.00e+00,0.00e+00
13811,1309,R94,0.00e+00,0.00e+00
13812,1309,R95,0.00e+00,0.00e+00
13813,1309,RR9,0.00e+00,0.00e+00
13814,1310,R1,0.00e+00,0.00e+00
13815,1310,R10a,0.00e+00,0.00e+00
13816,1310,R10b,0.00e+00,0.00e+00
13817,1310,R10c,0.00e+00,0.00e+00
13818,1310,R11r,-1.43e-05,-6.03e-05
13819,1310,R12r,-2.28e-05,-9.63e-05
13820,1310,R13r,-4.72e-06,-3.14e-05
13821,1310,R14r,-1.31e-05,-2.14e-05
13822,1310,R21,0.00e+00,0.00e+00
13823,1310,R22,0.00e+00,0.00e+00
13824,1310,R23r,-6.01e-03,-8.08e-04
13825,1310,R24,0.00e+00,0.00e+00
13826,1310,R27,0.00e+00,0.00e+00
13827,1310,R27b,0.00e+00,0.00e+00
13828,1310,R28r,1.86e-04,1.60e-03
13829,1310,R29r,5.91e+00,6.56e-04
13830,1310,R2r,1.34e-04,1.24e-04
13831,1310,R40,0.00e+00,0.00e+00
13832,1310,R53r,-7.07e-09,-2.65e-04
13833,1310,R60,0.00e+00,0.00e+00
13834,1310,R61r,-2.65e-02,-4.62e-04
13835,1310,R7ra,-2.36e-01,-3.80e-02
13836,1310,R7rb,-6.07e-06,-8.04e-03
13837,1310,R7rc,-9.41e-02,-2.75e-02
13838,1310,R8r,-2.22e-03,-1.42e-02
13839,1310,R93,0.00e+00,0.00e+00
13840,1310,R94,0.00e+00,0.00e+00
13841,1310,R95,0.00e+00,0.00e+00
13842,1310,RR9,0.00e+00,0.00e+00
13843,1312,R1,0.00e+00,0.00e+00
13844,1312,R10a,0.00e+00,0.00e+00
13845,1312,R10b,0.00e+00,0.00e+00
13846,1312,R10c,0.00e+00,0.00e+00
13847,1312,R12r,-1.97e-04,-2.00e-05
13848,1312,R13r,-3.45e-05,-5.51e-06
13849,1312,R14r,-6.48e-05,-2.55e-06
13850,1312,R15r,4.89e-05,8.02e-05
13851,1312,R21,0.00e+00,0.00e+00
13852,1312,R22,0.00e+00,0.00e+00
13853,1312,R23r,-7.59e-03,-2.45e-05
13854,1312,R24,0.00e+00,0.00e+00
13855,1312,R27b,0.00e+00,0.00e+00
13856,1312,R28r,1.55e-04,3.20e-05
13857,1312,R29r,1.38e+00,3.70e-06
13858,1312,R40,0.00e+00,0.00e+00
13859,1312,R54ra,-1.54e+02,-1.53e-02
13860,1312,R54rb,-7.31e-06,-8.86e-04
13861,1312,R60,0.00e+00,0.00e+00
13862,1312,R61r,-9.13e+00,-3.83e-03
13863,1312,R7ra,-6.02e+00,-2.33e-02
13864,1312,R7rb,-1.19e-04,-3.78e-03
13865,1312,R7rc,-5.84e-01,-4.11e-03
13866,1312,R8r,-1.85e-02,-2.83e-03
13867,1312,R93,0.00e+00,0.00e+00
13868,1312,R95,0.00e+00,0.00e+00
13869,1312,RR9,0.00e+00,0.00e+00
13870,1314,R1,0.00e+00,0.00e+00
13871,1314,R10a,0.00e+00,0.00e+00
13872,1314,R10b,0.00e+00,0.00e+00
13873,1314,R10c,0.00e+00,0.00e+00
13874,1314,R11r,-1.15e-04,-1.15e-05
13875,1314,R12r,-1.82e-04,-1.83e-05
13876,1314,R13r,-1.74e-05,-2.75e-06
13877,1314,R14r,-6.31e-05,-2.46e-06
13878,1314,R21,0.00e+00,0.00e+00
13879,1314,R22,0.00e+00,0.00e+00
13880,1314,R23r,-7.80e-03,-2.49e-05
13881,1314,R24,0.00e+00,0.00e+00
13882,1314,R27b,0.00e+00,0.00e+00
13883,1314,R28r,1.82e-04,3.73e-05
13884,1314,R29r,1.76e+00,4.64e-06
13885,1314,R2r,4.55e-04,1.00e-05
13886,1314,R40,0.00e+00,0.00e+00
13887,1314,R54ra,-1.56e+02,-1.53e-02
13888,1314,R54rb,-7.43e-06,-8.89e-04
13889,1314,R60,0.00e+00,0.00e+00
13890,1314,R61r,-9.25e+00,-3.83e-03
13891,1314,R7ra,-6.11e+00,-2.34e-02
13892,1314,R7rb,-1.22e-04,-3.82e-03
13893,1314,R7rc,-5.98e-01,-4.16e-03
13894,1314,R8r,-1.89e-02,-2.87e-03
13895,1314,R93,0.00e+00,0.00e+00
13896,1314,R95,0.00e+00,0.00e+00
13897,1314,RR9,0.00e+00,0.00e+00
13898,1315,R1,0.00e+00,0.00e+00
