,efm,reaction,dq/dKeq,dlogq/dlogKeq
12401,1202,r12r,-4.61e-05,-6.55e-06
12402,1202,r15r,7.18e-05,1.65e-04
12403,1202,r21,0.00e+00,0.00e+00
12404,1202,r22,0.00e+00,0.00e+00
12405,1202,r23r,-3.69e-03,-1.66e-05
12406,1202,r24,0.00e+00,0.00e+00
12407,1202,r27b,0.00e+00,0.00e+00
12408,1202,r28r,1.11e-04,3.21e-05
12409,1202,r29r,3.81e-01,1.42e-06
12410,1202,r2r,-2.60e-01,-8.09e-03
12411,1202,r3,0.00e+00,0.00e+00
12412,1202,r40,0.00e+00,0.00e+00
12413,1202,r54ra,-1.12e+02,-1.55e-02
12414,1202,r54rb,-5.87e-06,-9.93e-04
12415,1202,r5r,-4.48e+02,-8.14e-03
12416,1202,r60,0.00e+00,0.00e+00
12417,1202,r61r,-5.50e+00,-3.22e-03
12418,1202,r6r,1.31e-02,9.01e-03
12419,1202,r7ra,-5.35e+00,-2.89e-02
12420,1202,r7rb,-1.64e-04,-7.30e-03
12421,1202,r7rc,-9.42e-01,-9.25e-03
12422,1202,r8r,-3.57e-02,-7.64e-03
12423,1202,r93,0.00e+00,0.00e+00
12424,1202,r95,0.00e+00,0.00e+00
12425,1203,r1,0.00e+00,0.00e+00
12426,1203,r10a,0.00e+00,0.00e+00
12427,1203,r10b,0.00e+00,0.00e+00
12428,1203,r10c,0.00e+00,0.00e+00
12429,1203,r11r,-1.33e-03,-7.37e-03
12430,1203,r12r,-4.23e-06,-2.34e-05
12431,1203,r13r,-8.16e-08,-7.09e-07
12432,1203,r14r,-9.84e-03,-2.11e-02
12433,1203,r15r,-5.17e-05,-4.62e-03
12434,1203,r21,0.00e+00,0.00e+00
12435,1203,r22,0.00e+00,0.00e+00
12436,1203,r23r,-3.19e-03,-5.60e-04
12437,1203,r24,0.00e+00,0.00e+00
12438,1203,r27,0.00e+00,0.00e+00
12439,1203,r27b,0.00e+00,0.00e+00
12440,1203,r3,0.00e+00,0.00e+00
12441,1203,r40,0.00e+00,0.00e+00
12442,1203,r55a,0.00e+00,0.00e+00
12443,1203,r55b,0.00e+00,0.00e+00
12444,1203,r5r,-6.83e+01,-4.84e-02
12445,1203,r60,0.00e+00,0.00e+00
12446,1203,r61r,-2.51e-02,-5.71e-04
12447,1203,r6r,2.20e-03,5.90e-02
12448,1203,r7ra,-9.37e-02,-1.97e-02
12449,1203,r7rb,-2.19e-06,-3.79e-03
12450,1203,r7rc,-2.59e-02,-9.92e-03
12451,1203,r8r,-7.53e-04,-6.27e-03
12452,1203,r91,0.00e+00,0.00e+00
12453,1203,r93,0.00e+00,0.00e+00
12454,1206,r1,0.00e+00,0.00e+00
12455,1206,r10a,0.00e+00,0.00e+00
12456,1206,r10b,0.00e+00,0.00e+00
12457,1206,r10c,0.00e+00,0.00e+00
12458,1206,r11r,3.84e-05,2.42e-04
12459,1206,r12r,-1.39e-05,-8.71e-05
12460,1206,r15r,2.26e-05,2.30e-03
12461,1206,r21,0.00e+00,0.00e+00
12462,1206,r22,0.00e+00,0.00e+00
12463,1206,r23r,-2.23e-03,-4.45e-04
12464,1206,r24,0.00e+00,0.00e+00
12465,1206,r27b,0.00e+00,0.00e+00
12466,1206,r28r,1.23e-04,1.57e-03
12467,1206,r29r,4.09e+00,6.76e-04
12468,1206,r2r,-3.80e-02,-5.25e-02
12469,1206,r3,0.00e+00,0.00e+00
12470,1206,r40,0.00e+00,0.00e+00
12471,1206,r53r,-1.18e-08,-6.55e-04
12472,1206,r5r,-8.62e+01,-6.94e-02
12473,1206,r60,0.00e+00,0.00e+00
12474,1206,r61r,-5.46e-03,-1.41e-04
12475,1206,r6r,2.82e-03,8.59e-02
12476,1206,r7ra,-2.09e-01,-5.01e-02
12477,1206,r7rb,-5.92e-06,-1.17e-02
12478,1206,r7rc,-9.28e-02,-4.04e-02
12479,1206,r80,0.00e+00,0.00e+00
12480,1206,r8r,-2.58e-03,-2.44e-02
12481,1206,r93,0.00e+00,0.00e+00
12482,1206,r94,0.00e+00,0.00e+00
12483,1206,r95,0.00e+00,0.00e+00
12484,1207,r1,0.00e+00,0.00e+00
12485,1207,r10a,0.00e+00,0.00e+00
12486,1207,r10b,0.00e+00,0.00e+00
12487,1207,r10c,0.00e+00,0.00e+00
12488,1207,r11r,3.98e-05,1.03e-04
12489,1207,r12r,-1.49e-05,-3.86e-05
12490,1207,r15r,2.61e-05,1.09e-03
12491,1207,r21,0.00e+00,0.00e+00
12492,1207,r22,0.00e+00,0.00e+00
12493,1207,r23r,-1.79e-03,-1.47e-04
12494,1207,r24,0.00e+00,0.00e+00
12495,1207,r27b,0.00e+00,0.00e+00
12496,1207,r28r,1.34e-04,7.06e-04
12497,1207,r29r,1.59e+00,1.08e-04
12498,1207,r2r,-7.04e-02,-3.99e-02
12499,1207,r3,0.00e+00,0.00e+00
12500,1207,r40,0.00e+00,0.00e+00
12501,1207,r53r,-1.00e-09,-2.29e-05
12502,1207,r54ra,-1.27e+01,-3.18e-02
12503,1207,r54rb,-5.59e-06,-1.72e-02
12504,1207,r5r,-1.26e+02,-4.18e-02
12505,1207,r60,0.00e+00,0.00e+00
12506,1207,r61r,-6.68e-02,-7.11e-04
12507,1207,r6r,4.06e-03,5.08e-02
12508,1207,r7ra,-6.94e-01,-6.83e-02
12509,1207,r7rb,-2.47e-05,-1.99e-02
12510,1207,r7rc,-2.31e-01,-4.14e-02
12511,1207,r8r,-7.44e-03,-2.90e-02
12512,1207,r93,0.00e+00,0.00e+00
12513,1207,r94,0.00e+00,0.00e+00
12514,1207,r95,0.00e+00,0.00e+00
12515,1209,r1,0.00e+00,0.00e+00
12516,1209,r10a,0.00e+00,0.00e+00
12517,1209,r10b,0.00e+00,0.00e+00
12518,1209,r10c,0.00e+00,0.00e+00
12519,1209,r11r,-5.80e-06,-3.76e-05
12520,1209,r12r,-1.01e-05,-6.52e-05
12521,1209,r13r,-1.25e-06,-1.28e-05
12522,1209,r14r,-3.27e-05,-8.20e-05
12523,1209,r21,0.00e+00,0.00e+00
12524,1209,r22,0.00e+00,0.00e+00
12525,1209,r23r,-2.68e-03,-5.51e-04
12526,1209,r24,0.00e+00,0.00e+00
12527,1209,r2r,-3.57e-02,-5.08e-02
12528,1209,r3,0.00e+00,0.00e+00
12529,1209,r40,0.00e+00,0.00e+00
12530,1209,r53r,-6.89e-09,-3.95e-04
12531,1209,r5r,-8.07e+01,-6.69e-02
12532,1209,r60,0.00e+00,0.00e+00
12533,1209,r61r,-5.12e-03,-1.37e-04
12534,1209,r6r,2.57e-03,8.04e-02
12535,1209,r7ra,-2.14e-01,-5.29e-02
12536,1209,r7rb,-5.92e-06,-1.20e-02
12537,1209,r7rc,-8.77e-02,-3.93e-02
12538,1209,r80,0.00e+00,0.00e+00
12539,1209,r8r,-2.45e-03,-2.39e-02
12540,1209,r93,0.00e+00,0.00e+00
12541,1209,r94,0.00e+00,0.00e+00
12542,1211,r1,0.00e+00,0.00e+00
12543,1211,r10a,0.00e+00,0.00e+00
12544,1211,r10b,0.00e+00,0.00e+00
12545,1211,r10c,0.00e+00,0.00e+00
12546,1211,r11r,-2.51e-03,-1.14e-02
12547,1211,r12r,-2.83e-03,-1.29e-02
12548,1211,r13r,-1.09e-03,-7.80e-03
12549,1211,r14r,-2.49e-03,-4.39e-03
12550,1211,r15r,-4.38e-05,-3.22e-03
12551,1211,r21,0.00e+00,0.00e+00
12552,1211,r22,0.00e+00,0.00e+00
12553,1211,r23r,-3.10e-03,-4.49e-04
12554,1211,r24,0.00e+00,0.00e+00
12555,1211,r27,0.00e+00,0.00e+00
12556,1211,r27b,0.00e+00,0.00e+00
12557,1211,r28r,6.32e-04,5.86e-03
12558,1211,r29r,9.34e-01,1.12e-04
12559,1211,r2r,1.63e-02,1.63e-02
12560,1211,r40,0.00e+00,0.00e+00
12561,1211,r7ra,-9.00e-03,-1.56e-03
12562,1211,r7rb,-1.53e-07,-2.18e-04
12563,1211,r7rc,-5.47e-03,-1.72e-03
12564,1211,r8r,-1.24e-04,-8.49e-04
12565,1211,r93,0.00e+00,0.00e+00
12566,1211,r95,0.00e+00,0.00e+00
12567,1211,rr9,0.00e+00,0.00e+00
12568,1213,r1,0.00e+00,0.00e+00
12569,1213,r10a,0.00e+00,0.00e+00
12570,1213,r10b,0.00e+00,0.00e+00
12571,1213,r10c,0.00e+00,0.00e+00
12572,1213,r11r,4.39e-05,3.17e-04
12573,1213,r12r,-1.69e-05,-1.22e-04
12574,1213,r15r,3.29e-05,3.83e-03
12575,1213,r21,0.00e+00,0.00e+00
12576,1213,r22,0.00e+00,0.00e+00
12577,1213,r23r,-3.40e-03,-7.80e-04
12578,1213,r24,0.00e+00,0.00e+00
12579,1213,r2r,-2.50e-02,-3.96e-02
12580,1213,r3,0.00e+00,0.00e+00
12581,1213,r40,0.00e+00,0.00e+00
12582,1213,r55a,0.00e+00,0.00e+00
12583,1213,r55b,0.00e+00,0.00e+00
12584,1213,r5r,-4.52e+01,-4.18e-02
12585,1213,r60,0.00e+00,0.00e+00
12586,1213,r61r,-1.10e-02,-3.28e-04
12587,1213,r6r,1.52e-03,5.32e-02
12588,1213,r7ra,-1.60e-01,-4.40e-02
12589,1213,r7rb,-6.65e-06,-1.50e-02
12590,1213,r7rc,-5.49e-02,-2.74e-02
12591,1213,r80,0.00e+00,0.00e+00
12592,1213,r8r,-1.86e-03,-2.02e-02
12593,1213,r91,0.00e+00,0.00e+00
12594,1213,r93,0.00e+00,0.00e+00
12595,1214,r1,0.00e+00,0.00e+00
12596,1214,r10a,0.00e+00,0.00e+00
12597,1214,r10b,0.00e+00,0.00e+00
12598,1214,r10c,0.00e+00,0.00e+00
12599,1214,r11r,-3.95e-03,-9.44e-03
12600,1214,r12r,-7.56e-04,-1.80e-03
12601,1214,r13r,-1.27e-04,-4.77e-04
12602,1214,r14r,-1.29e-02,-1.19e-02
12603,1214,r15r,-1.05e-04,-4.05e-03
12604,1214,r21,0.00e+00,0.00e+00
12605,1214,r22,0.00e+00,0.00e+00
12606,1214,r23r,-3.01e-03,-2.28e-04
12607,1214,r24,0.00e+00,0.00e+00
12608,1214,r2r,4.93e-04,2.58e-04
12609,1214,r3,0.00e+00,0.00e+00
12610,1214,r40,0.00e+00,0.00e+00
12611,1214,r54ra,-4.49e+00,-1.04e-02
12612,1214,r54rb,-2.90e-07,-8.24e-04
12613,1214,r5r,-1.59e+02,-4.86e-02
12614,1214,r6r,4.80e-03,5.55e-02
12615,1214,r7ra,-3.19e-01,-2.90e-02
12616,1214,r7rb,-1.62e-05,-1.21e-02
12617,1214,r7rc,-1.02e-01,-1.69e-02
12618,1214,r80,0.00e+00,0.00e+00
12619,1214,r8r,-3.64e-03,-1.31e-02
12620,1214,r93,0.00e+00,0.00e+00
12621,1215,r1,0.00e+00,0.00e+00
12622,1215,r10a,0.00e+00,0.00e+00
12623,1215,r10b,0.00e+00,0.00e+00
12624,1215,r10c,0.00e+00,0.00e+00
12625,1215,r11r,-1.31e-03,-9.24e-03
12626,1215,r12r,-1.93e-05,-1.36e-04
12627,1215,r13r,-1.04e-06,-1.15e-05
12628,1215,r14r,-8.34e-03,-2.28e-02
12629,1215,r15r,-4.39e-05,-4.99e-03
12630,1215,r21,0.00e+00,0.00e+00
12631,1215,r22,0.00e+00,0.00e+00
12632,1215,r23r,-4.21e-03,-9.42e-04
12633,1215,r24,0.00e+00,0.00e+00
12634,1215,r2r,3.01e-04,4.65e-04
12635,1215,r3,0.00e+00,0.00e+00
12636,1215,r40,0.00e+00,0.00e+00
12637,1215,r55a,0.00e+00,0.00e+00
12638,1215,r55b,0.00e+00,0.00e+00
12639,1215,r5r,-8.88e+01,-8.02e-02
12640,1215,r6r,2.80e-03,9.56e-02
12641,1215,r7ra,-1.01e-01,-2.72e-02
12642,1215,r7rb,-3.77e-06,-8.33e-03
12643,1215,r7rc,-3.31e-02,-1.62e-02
12644,1215,r80,0.00e+00,0.00e+00
12645,1215,r8r,-1.05e-03,-1.11e-02
12646,1215,r91,0.00e+00,0.00e+00
12647,1215,r93,0.00e+00,0.00e+00
12648,1216,r1,0.00e+00,0.00e+00
12649,1216,r10a,0.00e+00,0.00e+00
12650,1216,r10b,0.00e+00,0.00e+00
12651,1216,r10c,0.00e+00,0.00e+00
12652,1216,r11r,3.93e-05,2.46e-04
12653,1216,r12r,-1.43e-05,-8.92e-05
12654,1216,r15r,2.34e-05,2.37e-03
12655,1216,r21,0.00e+00,0.00e+00
12656,1216,r22,0.00e+00,0.00e+00
12657,1216,r23r,-1.74e-03,-3.45e-04
12658,1216,r24,0.00e+00,0.00e+00
12659,1216,r27b,0.00e+00,0.00e+00
12660,1216,r28r,2.82e-04,3.59e-03
12661,1216,r29r,1.15e+01,1.89e-03
12662,1216,r2r,-3.12e-02,-4.28e-02
12663,1216,r3,0.00e+00,0.00e+00
12664,1216,r40,0.00e+00,0.00e+00
12665,1216,r53r,-1.91e-08,-1.06e-03
12666,1216,r5r,-8.76e+01,-7.02e-02
12667,1216,r60,0.00e+00,0.00e+00
12668,1216,r61r,-6.06e-03,-1.56e-04
12669,1216,r6r,2.93e-03,8.87e-02
12670,1216,r7ra,-2.00e-01,-4.76e-02
12671,1216,r7rb,-5.96e-06,-1.17e-02
12672,1216,r7rc,-9.60e-02,-4.16e-02
12673,1216,r8r,-2.66e-03,-2.51e-02
12674,1216,r93,0.00e+00,0.00e+00
12675,1216,r94,0.00e+00,0.00e+00
12676,1216,r95,0.00e+00,0.00e+00
12677,1217,r1,0.00e+00,0.00e+00
12678,1217,r10a,0.00e+00,0.00e+00
12679,1217,r10b,0.00e+00,0.00e+00
12680,1217,r10c,0.00e+00,0.00e+00
12681,1217,r11r,3.86e-05,2.43e-04
12682,1217,r12r,-1.39e-05,-8.75e-05
12683,1217,r15r,2.28e-05,2.32e-03
12684,1217,r21,0.00e+00,0.00e+00
12685,1217,r22,0.00e+00,0.00e+00
12686,1217,r23r,-1.93e-03,-3.86e-04
12687,1217,r24,0.00e+00,0.00e+00
12688,1217,r27,0.00e+00,0.00e+00
12689,1217,r27b,0.00e+00,0.00e+00
12690,1217,r28r,1.48e-04,1.90e-03
12691,1217,r29r,5.64e+00,9.33e-04
12692,1217,r2r,-3.72e-02,-5.13e-02
12693,1217,r3,0.00e+00,0.00e+00
12694,1217,r40,0.00e+00,0.00e+00
12695,1217,r53r,-1.48e-08,-8.26e-04
12696,1217,r5r,-8.21e+01,-6.62e-02
12697,1217,r60,0.00e+00,0.00e+00
12698,1217,r61r,-5.83e-03,-1.51e-04
12699,1217,r6r,2.70e-03,8.23e-02
12700,1217,r7ra,-1.93e-01,-4.61e-02
12701,1217,r7rb,-5.36e-06,-1.05e-02
12702,1217,r7rc,-8.81e-02,-3.83e-02
12703,1217,r8r,-2.42e-03,-2.29e-02
12704,1217,r93,0.00e+00,0.00e+00
12705,1217,r94,0.00e+00,0.00e+00
12706,1217,r95,0.00e+00,0.00e+00
12707,1218,r1,0.00e+00,0.00e+00
12708,1218,r10a,0.00e+00,0.00e+00
12709,1218,r10b,0.00e+00,0.00e+00
12710,1218,r10c,0.00e+00,0.00e+00
12711,1218,r11r,-1.07e-03,-8.02e-03
12712,1218,r12r,-9.88e-04,-7.42e-03
12713,1218,r13r,-3.69e-04,-4.35e-03
12714,1218,r14r,-1.77e-03,-5.16e-03
12715,1218,r15r,-1.42e-05,-1.72e-03
12716,1218,r21,0.00e+00,0.00e+00
12717,1218,r22,0.00e+00,0.00e+00
12718,1218,r23r,-9.28e-03,-2.22e-03
12719,1218,r24,0.00e+00,0.00e+00
12720,1218,r2r,8.88e-03,1.46e-02
12721,1218,r40,0.00e+00,0.00e+00
12722,1218,r60,0.00e+00,0.00e+00
12723,1218,r61r,-6.34e-02,-1.96e-03
12724,1218,r7ra,-1.85e-02,-5.29e-03
12725,1218,r7rb,-4.55e-07,-1.07e-03
12726,1218,r7rc,-6.30e-03,-3.28e-03
12727,1218,r80,0.00e+00,0.00e+00
12728,1218,r8r,-1.48e-04,-1.67e-03
12729,1218,r93,0.00e+00,0.00e+00
12730,1218,rr9,0.00e+00,0.00e+00
12731,1219,r1,0.00e+00,0.00e+00
12732,1219,r10a,0.00e+00,0.00e+00
12733,1219,r10b,0.00e+00,0.00e+00
12734,1219,r10c,0.00e+00,0.00e+00
12735,1219,r11r,-1.07e-03,-7.63e-03
12736,1219,r12r,-8.18e-06,-5.85e-05
12737,1219,r13r,-3.17e-07,-3.57e-06
12738,1219,r14r,-6.89e-03,-1.91e-02
12739,1219,r15r,-3.85e-05,-4.45e-03
12740,1219,r21,0.00e+00,0.00e+00
12741,1219,r22,0.00e+00,0.00e+00
12742,1219,r23r,-4.57e-03,-1.04e-03
12743,1219,r24,0.00e+00,0.00e+00
12744,1219,r3,0.00e+00,0.00e+00
12745,1219,r40,0.00e+00,0.00e+00
12746,1219,r55a,0.00e+00,0.00e+00
12747,1219,r55b,0.00e+00,0.00e+00
12748,1219,r5r,-6.53e+01,-5.98e-02
12749,1219,r60,0.00e+00,0.00e+00
12750,1219,r61r,-1.36e-02,-4.00e-04
12751,1219,r6r,2.12e-03,7.34e-02
12752,1219,r7ra,-9.77e-02,-2.66e-02
12753,1219,r7rb,-3.30e-06,-7.38e-03
12754,1219,r7rc,-2.99e-02,-1.48e-02
12755,1219,r80,0.00e+00,0.00e+00
12756,1219,r8r,-9.13e-04,-9.84e-03
12757,1219,r91,0.00e+00,0.00e+00
12758,1219,r93,0.00e+00,0.00e+00
12759,1220,r1,0.00e+00,0.00e+00
12760,1220,r10a,0.00e+00,0.00e+00
12761,1220,r10b,0.00e+00,0.00e+00
12762,1220,r10c,0.00e+00,0.00e+00
12763,1220,r11r,-6.67e-03,-1.24e-03
12764,1220,r12r,-2.31e-04,-4.28e-05
12765,1220,r13r,-1.24e-05,-3.61e-06
12766,1220,r14r,-2.31e-02,-1.66e-03
12767,1220,r15r,-1.92e-04,-5.73e-04
12768,1220,r21,0.00e+00,0.00e+00
12769,1220,r22,0.00e+00,0.00e+00
12770,1220,r23r,-3.77e-03,-2.22e-05
12771,1220,r24,0.00e+00,0.00e+00
12772,1220,r27,0.00e+00,0.00e+00
12773,1220,r27b,0.00e+00,0.00e+00
12774,1220,r3,0.00e+00,0.00e+00
12775,1220,r40,0.00e+00,0.00e+00
12776,1220,r54ra,-8.42e+01,-1.52e-02
12777,1220,r54rb,-4.03e-06,-8.90e-04
12778,1220,r5r,-1.35e+02,-3.20e-03
12779,1220,r60,0.00e+00,0.00e+00
12780,1220,r61r,-5.13e+00,-3.92e-03
12781,1220,r6r,4.10e-03,3.68e-03
12782,1220,r7ra,-3.19e+00,-2.25e-02
12783,1220,r7rb,-4.86e-05,-2.82e-03
12784,1220,r7rc,-2.86e-01,-3.67e-03
12785,1220,r8r,-9.48e-03,-2.65e-03
12786,1220,r93,0.00e+00,0.00e+00
12787,1222,r1,0.00e+00,0.00e+00
12788,1222,r10a,0.00e+00,0.00e+00
12789,1222,r10b,0.00e+00,0.00e+00
12790,1222,r10c,0.00e+00,0.00e+00
12791,1222,r11r,-1.41e-03,-9.32e-03
12792,1222,r12r,-3.03e-05,-2.01e-04
12793,1222,r13r,-1.79e-06,-1.86e-05
12794,1222,r14r,-9.90e-03,-2.54e-02
12795,1222,r15r,-4.46e-05,-4.77e-03
12796,1222,r21,0.00e+00,0.00e+00
12797,1222,r22,0.00e+00,0.00e+00
12798,1222,r23r,-5.37e-03,-1.13e-03
12799,1222,r24,0.00e+00,0.00e+00
12800,1222,r2r,1.53e-03,2.23e-03
12801,1222,r3,0.00e+00,0.00e+00
12802,1222,r40,0.00e+00,0.00e+00
12803,1222,r53r,-2.65e-11,-1.56e-06
12804,1222,r5r,-1.10e+02,-9.33e-02
12805,1222,r6r,3.41e-03,1.09e-01
12806,1222,r7ra,-1.11e-01,-2.80e-02
12807,1222,r7rb,-4.08e-06,-8.47e-03
12808,1222,r7rc,-3.62e-02,-1.66e-02
12809,1222,r80,0.00e+00,0.00e+00
12810,1222,r8r,-1.13e-03,-1.13e-02
12811,1222,r93,0.00e+00,0.00e+00
12812,1222,r94,0.00e+00,0.00e+00
12813,1223,r1,0.00e+00,0.00e+00
12814,1223,r10a,0.00e+00,0.00e+00
12815,1223,r10b,0.00e+00,0.00e+00
12816,1223,r10c,0.00e+00,0.00e+00
12817,1223,r11r,-5.60e-03,-1.48e-03
12818,1223,r12r,-2.73e-04,-7.19e-05
12819,1223,r13r,-1.65e-05,-6.85e-06
12820,1223,r14r,-1.95e-02,-1.99e-03
12821,1223,r15r,-1.53e-04,-6.50e-04
12822,1223,r21,0.00e+00,0.00e+00
12823,1223,r22,0.00e+00,0.00e+00
12824,1223,r23r,-3.91e-03,-3.27e-05
12825,1223,r24,0.00e+00,0.00e+00
12826,1223,r3,0.00e+00,0.00e+00
12827,1223,r40,0.00e+00,0.00e+00
12828,1223,r54ra,-5.92e+01,-1.52e-02
12829,1223,r54rb,-2.91e-06,-9.13e-04
12830,1223,r5r,-1.13e+02,-3.83e-03
12831,1223,r60,0.00e+00,0.00e+00
12832,1223,r61r,-3.71e+00,-4.02e-03
12833,1223,r6r,3.49e-03,4.45e-03
12834,1223,r7ra,-2.27e+00,-2.27e-02
12835,1223,r7rb,-4.09e-05,-3.37e-03
12836,1223,r7rc,-2.27e-01,-4.14e-03
12837,1223,r80,0.00e+00,0.00e+00
12838,1223,r8r,-7.53e-03,-2.99e-03
12839,1223,r93,0.00e+00,0.00e+00
12840,1226,r1,0.00e+00,0.00e+00
12841,1226,r10a,0.00e+00,0.00e+00
12842,1226,r10b,0.00e+00,0.00e+00
12843,1226,r10c,0.00e+00,0.00e+00
12844,1226,r11r,1.06e-04,1.63e-05
12845,1226,r12r,-4.98e-05,-7.65e-06
12846,1226,r15r,7.47e-05,1.85e-04
12847,1226,r21,0.00e+00,0.00e+00
12848,1226,r22,0.00e+00,0.00e+00
12849,1226,r23r,-2.85e-03,-1.39e-05
12850,1226,r24,0.00e+00,0.00e+00
12851,1226,r2r,-2.00e-01,-6.73e-03
12852,1226,r3,0.00e+00,0.00e+00
12853,1226,r40,0.00e+00,0.00e+00
12854,1226,r54ra,-1.03e+02,-1.54e-02
12855,1226,r54rb,-5.21e-06,-9.53e-04
12856,1226,r5r,-3.43e+02,-6.74e-03
12857,1226,r60,0.00e+00,0.00e+00
12858,1226,r61r,-5.15e+00,-3.26e-03
12859,1226,r6r,9.90e-03,7.36e-03
12860,1226,r7ra,-4.70e+00,-2.75e-02
12861,1226,r7rb,-1.26e-04,-6.07e-03
12862,1226,r7rc,-7.46e-01,-7.92e-03
12863,1226,r80,0.00e+00,0.00e+00
12864,1226,r8r,-2.80e-02,-6.47e-03
12865,1226,r93,0.00e+00,0.00e+00
12866,1227,r1,0.00e+00,0.00e+00
12867,1227,r10a,0.00e+00,0.00e+00
12868,1227,r10b,0.00e+00,0.00e+00
12869,1227,r10c,0.00e+00,0.00e+00
12870,1227,r11r,-1.81e-03,-9.76e-03
12871,1227,r12r,-2.11e-03,-1.14e-02
12872,1227,r13r,-7.92e-04,-6.70e-03
12873,1227,r14r,-1.74e-03,-3.62e-03
12874,1227,r15r,-2.95e-05,-2.56e-03
12875,1227,r21,0.00e+00,0.00e+00
12876,1227,r22,0.00e+00,0.00e+00
12877,1227,r23r,-1.10e-02,-1.88e-03
12878,1227,r24,0.00e+00,0.00e+00
12879,1227,r25,0.00e+00,0.00e+00
12880,1227,r26r,-2.01e-03,-2.43e-03
12881,1227,r27,0.00e+00,0.00e+00
12882,1227,r27b,0.00e+00,0.00e+00
12883,1227,r2r,1.14e-02,1.35e-02
12884,1227,r40,0.00e+00,0.00e+00
12885,1227,r7ra,-5.63e-03,-1.15e-03
12886,1227,r7rb,-8.14e-08,-1.37e-04
12887,1227,r7rc,-3.41e-03,-1.27e-03
12888,1227,r8r,-7.44e-05,-6.03e-04
12889,1227,r93,0.00e+00,0.00e+00
12890,1227,r95,0.00e+00,0.00e+00
12891,1227,rr9,0.00e+00,0.00e+00
12892,1229,r1,0.00e+00,0.00e+00
12893,1229,r10a,0.00e+00,0.00e+00
12894,1229,r10b,0.00e+00,0.00e+00
12895,1229,r10c,0.00e+00,0.00e+00
12896,1229,r11r,-1.56e-03,-1.12e-02
12897,1229,r12r,-1.46e-03,-1.05e-02
12898,1229,r13r,-6.49e-04,-7.35e-03
12899,1229,r14r,-1.82e-03,-5.08e-03
12900,1229,r15r,-3.61e-05,-4.20e-03
12901,1229,r21,0.00e+00,0.00e+00
12902,1229,r22,0.00e+00,0.00e+00
12903,1229,r23r,-2.86e-03,-6.55e-04
12904,1229,r24,0.00e+00,0.00e+00
12905,1229,r27,0.00e+00,0.00e+00
12906,1229,r27b,0.00e+00,0.00e+00
12907,1229,r2r,1.15e-02,1.82e-02
12908,1229,r40,0.00e+00,0.00e+00
12909,1229,r7ra,-6.46e-03,-1.77e-03
12910,1229,r7rb,-1.37e-07,-3.09e-04
12911,1229,r7rc,-3.79e-03,-1.89e-03
12912,1229,r80,0.00e+00,0.00e+00
12913,1229,r8r,-9.04e-05,-9.81e-04
12914,1229,r93,0.00e+00,0.00e+00
12915,1229,rr9,0.00e+00,0.00e+00
12916,1231,r1,0.00e+00,0.00e+00
12917,1231,r10a,0.00e+00,0.00e+00
12918,1231,r10b,0.00e+00,0.00e+00
12919,1231,r10c,0.00e+00,0.00e+00
12920,1231,r11r,1.07e-04,1.56e-05
12921,1231,r12r,-5.01e-05,-7.34e-06
12922,1231,r15r,7.50e-05,1.77e-04
12923,1231,r21,0.00e+00,0.00e+00
12924,1231,r22,0.00e+00,0.00e+00
12925,1231,r23r,-2.85e-03,-1.33e-05
12926,1231,r24,0.00e+00,0.00e+00
12927,1231,r27,0.00e+00,0.00e+00
12928,1231,r27b,0.00e+00,0.00e+00
12929,1231,r2r,-2.06e-01,-6.61e-03
12930,1231,r3,0.00e+00,0.00e+00
12931,1231,r40,0.00e+00,0.00e+00
12932,1231,r54ra,-1.08e+02,-1.54e-02
12933,1231,r54rb,-5.44e-06,-9.50e-04
12934,1231,r5r,-3.53e+02,-6.63e-03
12935,1231,r60,0.00e+00,0.00e+00
12936,1231,r61r,-5.40e+00,-3.26e-03
12937,1231,r6r,1.02e-02,7.22e-03
12938,1231,r7ra,-4.91e+00,-2.74e-02
12939,1231,r7rb,-1.30e-04,-5.95e-03
12940,1231,r7rc,-7.70e-01,-7.81e-03
12941,1231,r8r,-2.89e-02,-6.38e-03
12942,1231,r93,0.00e+00,0.00e+00
12943,1234,r1,0.00e+00,0.00e+00
12944,1234,r10a,0.00e+00,0.00e+00
12945,1234,r10b,0.00e+00,0.00e+00
12946,1234,r10c,0.00e+00,0.00e+00
12947,1234,r11r,-1.55e-03,-8.04e-03
12948,1234,r12r,-1.90e-03,-9.85e-03
12949,1234,r13r,-6.87e-04,-5.61e-03
12950,1234,r14r,-1.42e-03,-2.85e-03
12951,1234,r15r,-2.24e-05,-1.88e-03
12952,1234,r21,0.00e+00,0.00e+00
12953,1234,r22,0.00e+00,0.00e+00
12954,1234,r23r,-1.90e-02,-3.13e-03
12955,1234,r24,0.00e+00,0.00e+00
12956,1234,r25,0.00e+00,0.00e+00
12957,1234,r26r,-4.79e-03,-5.59e-03
12958,1234,r27,0.00e+00,0.00e+00
12959,1234,r27b,0.00e+00,0.00e+00
12960,1234,r28r,-5.11e-04,-5.40e-03
12961,1234,r2r,9.42e-03,1.07e-02
12962,1234,r40,0.00e+00,0.00e+00
12963,1234,r41,0.00e+00,0.00e+00
12964,1234,r7ra,-3.19e-03,-6.31e-04
12965,1234,r7rb,-3.44e-08,-5.59e-05
12966,1234,r7rc,-1.89e-03,-6.79e-04
12967,1234,r8r,-3.59e-05,-2.81e-04
