efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R90,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R97r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
832,0.0,0.0,1.361,9.816,5.969,0.0,0.0,2.017,1.548,0.0,0.0,14.11,0.0,0.0,0.0,1.43,42.083,0.482,25.441,0.0,12.256,0.0,0.0,0.0,0.633,6.77,48.221,34.633,13.698,0.0,1.106,0.0,0.0,0.0,0.0,1.598,193.97,49.073,27.758,0.0,2.484,0.917,0.0,91.659,2.308,16.356,10.505,12.002,0.0,0.0,0.0
834,0.0,0.0,1.076,6.484,4.679,0.0,0.0,2.113,1.548,0.0,0.141,16.896,0.0,0.0,0.0,0.0,40.988,0.425,25.132,0.0,12.384,0.291,0.369,0.0,0.553,6.763,47.154,33.279,10.01,0.0,0.954,0.0,0.0,0.0,0.0,0.0,183.065,58.494,31.974,0.0,4.569,0.825,0.0,92.719,1.879,10.494,4.914,11.328,0.0,0.0,0.0
835,0.0,0.0,1.074,6.623,4.671,0.0,0.136,2.171,1.548,0.0,0.0,17.148,0.0,0.0,0.0,0.0,41.53,0.425,25.536,0.0,12.578,0.0,0.0,0.0,0.552,6.828,47.291,33.583,10.27,0.0,0.954,0.0,0.106,0.0,0.0,0.0,185.81,59.187,32.482,0.0,4.684,0.825,0.0,94.271,1.931,10.759,5.043,11.099,0.0,0.0,0.0
836,90.967,4.947,0.782,7.094,3.364,0.0,0.0,2.174,1.548,0.0,0.0,24.598,0.0,0.0,0.0,0.0,47.695,0.348,26.831,0.0,13.638,0.0,0.0,0.0,0.461,12.899,46.368,27.711,9.799,0.0,0.783,0.0,0.0,0.0,0.0,0.0,191.224,83.324,43.253,0.0,3.905,0.718,0.0,100.079,3.103,10.902,3.488,21.052,0.0,0.0,0.0
837,9905.175,193.479,0.0,0.0,0.886,0.0,0.0,0.0,1.548,0.0,0.0,235.52,0.118,0.107,0.107,0.0,355.885,0.186,157.432,0.0,82.59,0.0,0.0,0.0,0.133,201.407,0.0,0.0,0.691,0.0,0.0,0.0,0.0,0.083,0.0,2.175,1019.337,651.467,377.26,91.095,15.614,0.165,0.0,592.782,0.0,0.937,0.429,416.726,0.0,0.0,0.0
848,5221.236,101.78,0.0,0.0,0.883,0.0,0.0,0.0,1.548,0.0,0.0,131.141,0.117,0.107,0.107,0.0,201.111,0.163,87.57,0.0,46.275,0.0,0.0,0.0,0.131,113.765,2.897,1.829,0.565,3.235,0.0,0.0,0.0,0.0,0.0,0.0,567.354,363.642,210.005,0.0,0.476,0.163,0.0,329.555,0.0,0.584,0.212,219.972,0.0,0.0,0.0
850,0.0,0.0,0.0,0.0,1.346,0.0,0.0,0.0,1.548,0.0,2.825,7.639,0.049,0.027,0.077,0.0,6.514,0.47,9.106,0.0,3.692,5.803,9.048,0.0,0.123,3.845,0.0,0.0,0.538,0.269,0.0,0.0,0.0,0.908,0.0,0.0,44.008,9.672,16.146,0.0,0.418,0.188,0.0,40.725,0.0,0.257,0.158,10.211,0.0,0.0,0.0
854,0.0,0.0,0.0,3.436,1.341,0.0,0.0,2.796,1.548,0.0,0.0,7.793,0.049,0.027,0.077,0.0,6.247,0.438,9.178,0.0,3.596,0.0,0.0,0.0,0.123,3.527,0.0,0.0,5.22,0.0,0.0,0.848,0.0,1.086,0.0,0.0,44.292,9.925,16.386,0.0,2.099,0.188,0.0,40.986,0.986,2.89,1.651,6.344,0.0,0.0,0.0
859,0.0,0.0,0.0,4.642,1.84,0.0,0.0,1.064,1.548,0.0,0.0,6.092,0.049,0.027,0.077,1.065,9.398,0.634,9.432,0.0,4.548,0.0,0.0,0.0,0.136,3.192,1.078,0.0,6.729,0.0,0.0,0.0,0.0,1.241,0.0,1.841,50.932,7.309,13.651,0.0,1.331,0.2,0.0,40.704,1.124,3.807,3.544,6.695,0.0,0.0,0.0
862,0.0,0.0,0.0,0.0,1.284,0.0,34.205,0.0,1.548,0.0,0.0,65.76,0.051,0.03,0.078,0.0,74.208,0.214,74.796,0.0,35.893,0.0,0.0,0.0,0.119,26.365,7.777,24.14,1.124,0.0,0.0,0.0,41.734,0.0,0.0,4.56,350.359,95.826,134.486,21.888,19.631,0.183,0.0,328.657,0.0,0.67,0.904,4.925,0.0,0.0,0.0
863,4980.657,97.294,0.0,0.0,0.888,0.0,0.0,0.0,1.548,0.0,0.0,125.747,0.119,0.109,0.108,0.0,191.669,0.168,83.812,0.0,44.234,0.0,0.0,0.0,0.136,108.56,0.0,0.0,0.569,3.393,0.0,0.0,0.0,0.083,0.0,0.0,541.842,346.469,201.187,0.0,0.486,0.168,0.0,315.448,0.0,0.594,0.218,210.293,0.0,0.0,0.0
865,99.889,5.29,0.0,2.794,1.007,0.0,0.0,2.206,1.548,0.0,0.0,19.864,0.072,0.056,0.088,0.0,21.276,0.114,15.032,0.0,7.45,0.0,0.0,0.0,0.114,11.523,0.0,0.0,5.426,0.0,0.0,0.0,0.0,0.786,0.0,0.0,76.628,42.169,33.909,0.0,2.509,0.166,0.0,59.906,1.982,5.477,2.17,17.738,0.0,0.0,0.0
866,0.0,0.0,0.0,3.184,1.342,0.0,0.0,2.591,1.548,0.0,0.196,7.721,0.049,0.027,0.077,0.0,6.476,0.436,9.137,0.0,3.678,0.505,0.738,0.0,0.123,3.479,0.0,0.0,4.842,0.0,0.0,0.0,0.0,1.067,0.0,0.0,44.062,9.815,16.264,0.0,1.953,0.188,0.0,40.82,0.914,2.673,1.494,6.607,0.0,0.0,0.0
867,0.0,0.0,0.0,3.348,1.341,0.0,0.2,2.731,1.548,0.0,0.0,8.003,0.049,0.027,0.077,0.0,6.596,0.421,9.447,0.0,3.762,0.0,0.0,0.0,0.123,3.567,0.0,0.0,5.146,0.0,0.0,0.0,1.002,1.054,0.0,0.0,45.524,10.188,16.842,0.0,2.074,0.188,0.0,42.19,0.968,2.851,1.631,6.315,0.0,0.0,0.0
871,0.0,0.0,0.0,0.0,1.34,0.0,36.928,0.0,1.548,0.0,0.0,57.269,0.049,0.028,0.077,0.0,38.505,0.253,68.01,0.0,23.064,0.0,0.0,0.0,0.125,24.061,0.0,0.0,0.837,0.0,0.0,0.0,91.232,0.092,0.0,9.32,323.932,73.654,120.71,22.657,17.633,0.189,0.0,303.435,0.0,0.39,0.506,3.349,0.0,0.0,0.0
882,10707.194,209.526,0.372,0.0,1.489,0.0,0.0,0.615,1.548,0.0,0.0,256.9,0.0,0.0,0.0,0.532,387.214,0.317,171.95,0.0,90.278,0.0,0.0,0.0,0.332,219.209,0.0,0.371,0.692,0.0,0.544,0.0,0.0,0.0,0.0,2.428,1110.875,709.75,411.65,95.766,17.124,0.567,0.0,647.627,0.0,0.938,0.43,451.11,0.0,0.0,0.0
883,0.0,0.0,0.514,0.0,2.138,0.0,35.936,0.338,1.548,0.0,0.0,65.826,0.0,0.0,0.0,1.34,65.212,0.374,76.123,0.0,33.713,0.0,0.0,0.0,0.38,26.386,4.426,18.526,0.964,0.0,0.633,0.0,49.814,0.0,0.0,7.611,355.136,91.476,135.946,21.265,20.375,0.624,0.0,335.969,0.0,0.522,0.68,4.471,0.0,0.0,0.0
884,0.0,0.0,0.528,0.0,2.184,0.0,38.085,1.44,1.548,0.0,0.0,63.149,0.0,0.0,0.0,1.694,42.768,0.404,73.568,0.0,25.448,0.0,0.0,0.0,0.396,25.571,0.0,5.212,0.811,0.0,0.658,0.0,79.877,0.027,0.0,11.439,346.791,82.702,131.69,21.318,20.007,0.642,0.0,326.81,0.0,0.39,0.477,3.571,0.0,0.0,0.0
887,0.0,0.0,0.527,0.0,2.176,0.0,38.59,2.096,1.548,0.0,0.0,65.563,0.0,0.0,0.0,2.419,44.515,0.398,75.796,0.0,26.371,0.0,0.0,0.0,0.394,26.251,0.0,7.147,0.811,0.0,0.656,0.0,76.854,0.0,0.0,12.055,356.7,86.439,136.223,21.343,20.917,0.641,0.0,336.287,0.0,0.394,0.478,3.677,0.0,0.0,0.0
890,173.616,12.175,0.457,0.0,1.892,0.0,31.498,0.859,1.548,0.0,0.0,103.692,0.0,0.0,0.0,0.809,83.437,0.312,92.321,0.0,39.3,0.0,0.0,0.0,0.353,47.251,0.0,0.736,0.588,0.0,0.586,0.0,25.952,0.0,0.0,4.935,438.464,181.013,190.842,22.49,19.934,0.592,0.0,387.848,0.0,0.42,0.238,32.361,0.0,0.0,0.0
895,0.0,0.0,0.0,0.0,1.389,0.0,16.658,0.0,1.548,0.0,0.0,34.908,0.053,0.032,0.079,0.0,43.091,0.209,41.443,0.0,20.094,0.0,0.0,0.0,0.123,15.906,6.019,16.078,0.825,2.09,0.0,0.0,17.968,0.0,0.0,0.0,202.68,55.031,71.197,0.0,0.724,0.185,0.0,179.16,0.0,0.544,0.524,4.573,0.0,0.0,0.0
905,0.0,0.0,0.0,0.0,1.349,0.0,18.668,0.0,1.548,0.0,0.0,29.276,0.049,0.028,0.077,0.0,19.643,0.261,35.802,0.0,11.92,0.0,0.0,0.0,0.126,13.908,0.0,0.0,0.71,1.967,0.0,0.0,48.983,0.093,0.0,0.0,170.196,37.134,62.378,0.0,0.577,0.19,0.0,160.13,0.0,0.338,0.355,3.158,0.0,0.0,0.0
917,0.0,0.0,1.504,9.281,6.618,0.0,0.0,0.0,1.548,0.0,0.0,9.379,0.0,0.0,0.0,5.057,31.437,0.507,17.542,0.0,8.484,0.0,0.0,0.0,0.668,4.664,51.589,29.44,13.083,0.0,1.175,0.0,0.0,0.0,0.0,4.715,137.253,35.75,18.198,1.342,1.333,0.958,0.0,61.736,2.194,15.979,10.277,10.807,0.0,0.0,0.0
919,784.802,21.787,0.662,12.033,2.828,0.0,0.0,0.0,1.548,0.0,0.0,31.569,0.0,0.0,0.0,6.809,62.618,0.315,28.955,0.0,15.079,0.0,0.0,0.0,0.417,21.397,47.208,15.482,10.73,0.0,0.704,0.0,0.0,0.0,0.0,0.0,224.439,118.872,52.642,23.979,3.074,0.667,0.0,106.177,4.726,18.622,2.358,51.473,0.0,0.0,0.0
920,0.0,0.0,1.124,4.842,4.9,0.0,0.0,0.0,1.548,0.0,1.537,12.931,0.0,0.0,0.0,1.523,33.204,0.434,19.589,0.0,9.698,3.2,4.039,0.0,0.566,5.461,46.89,28.041,6.613,0.0,0.98,0.0,0.0,0.0,0.0,0.0,145.175,47.326,24.318,3.418,3.093,0.841,0.0,71.481,1.21,7.039,3.274,12.995,0.0,0.0,0.0
922,0.0,0.0,1.107,6.249,4.821,0.0,2.051,0.0,1.548,0.0,0.0,15.291,0.0,0.0,0.0,1.978,38.493,0.433,23.521,0.0,11.58,0.0,0.0,0.0,0.562,6.052,48.889,30.686,9.112,0.0,0.972,0.0,1.605,0.0,0.0,0.0,172.268,53.859,29.115,4.455,4.204,0.836,0.0,86.501,1.709,9.625,4.535,10.257,0.0,0.0,0.0
923,0.0,0.0,0.951,0.0,4.117,0.0,0.0,0.0,1.548,0.0,4.588,17.074,0.0,0.0,0.0,0.0,37.685,0.453,23.948,0.0,11.909,9.88,12.301,0.0,0.516,8.143,38.639,29.264,0.799,0.0,0.886,0.0,0.0,0.0,0.0,0.397,167.029,55.729,32.212,3.017,2.881,0.783,0.0,89.89,0.0,0.8,0.544,18.249,0.0,0.0,0.0
924,0.0,0.0,1.497,8.798,6.585,0.0,0.0,0.0,1.548,0.0,0.0,9.0,0.0,0.0,0.0,4.8,30.214,0.505,16.922,0.0,8.198,0.0,0.0,0.0,0.666,4.543,48.772,28.069,12.455,0.2,1.172,0.0,0.0,0.0,0.0,6.298,131.807,34.161,17.5,0.0,0.384,0.956,0.0,59.622,2.072,15.212,9.856,10.357,0.0,0.0,0.0
935,0.0,0.0,0.882,5.0,3.789,0.0,0.0,0.0,1.548,0.0,0.0,4.213,0.0,0.0,0.0,3.016,9.089,0.83,8.1,0.0,4.074,0.0,0.0,0.0,0.505,2.294,4.88,0.0,6.672,0.0,0.862,0.0,0.0,1.161,0.0,3.6,45.078,5.069,9.624,1.519,0.841,0.769,0.0,33.142,1.145,3.823,3.536,6.615,0.0,0.0,0.0
936,0.0,0.0,0.73,3.751,3.104,0.0,0.0,0.0,1.548,0.0,1.017,5.455,0.0,0.0,0.0,2.244,9.258,0.603,8.764,0.0,4.393,2.122,2.873,0.0,0.456,2.591,3.339,0.0,3.438,0.0,0.771,0.0,0.0,0.956,0.0,0.0,45.551,6.723,12.067,4.749,1.423,0.713,0.0,37.027,0.7,1.952,1.019,8.554,0.0,0.0,0.0
937,0.0,0.0,0.732,5.013,3.113,0.0,1.505,0.0,1.548,0.0,0.0,6.678,0.0,0.0,0.0,2.999,11.134,0.534,10.553,0.0,5.245,0.0,0.0,0.0,0.457,3.007,4.741,0.0,4.89,0.0,0.772,0.0,5.246,0.879,0.0,0.0,55.412,8.33,14.714,6.0,1.973,0.713,0.0,44.593,1.038,2.863,1.604,6.877,0.0,0.0,0.0
938,0.0,0.0,0.869,4.832,3.73,0.0,0.0,0.0,1.548,0.0,0.0,4.235,0.0,0.0,0.0,2.911,8.895,0.84,7.95,0.0,4.004,0.0,0.0,0.0,0.501,2.309,4.714,0.0,6.623,0.104,0.854,0.0,0.0,1.137,0.0,5.055,44.001,5.119,9.607,0.0,0.355,0.765,0.0,32.596,1.115,3.781,3.624,6.383,0.0,0.0,0.0
939,5474.242,107.345,0.376,0.0,1.496,0.0,0.0,0.615,1.548,0.0,0.0,140.159,0.0,0.0,0.0,0.532,212.449,0.308,93.671,0.0,49.489,0.0,0.0,0.0,0.341,120.405,0.0,0.371,0.599,3.533,0.557,0.0,0.0,0.0,0.0,0.04,602.992,385.309,224.417,0.0,1.077,0.577,0.0,352.764,0.0,0.674,0.266,231.828,0.0,0.0,0.0
940,0.0,0.0,0.509,0.0,2.117,0.0,17.662,0.331,1.548,0.0,0.0,35.495,0.0,0.0,0.0,0.571,39.146,0.365,41.462,0.0,19.482,0.0,0.0,0.0,0.376,16.1,3.442,13.029,0.806,2.097,0.627,0.0,21.31,0.0,0.0,0.373,192.265,51.231,73.126,0.0,1.257,0.619,0.0,182.357,0.0,0.476,0.489,4.379,0.0,0.0,0.0
941,498.281,14.576,0.525,7.046,2.217,0.0,0.0,0.0,1.548,0.0,0.0,23.122,0.0,0.0,0.0,4.164,38.085,0.28,19.067,0.0,10.113,0.0,0.0,0.0,0.368,15.827,5.192,0.0,6.446,0.0,0.617,0.0,0.0,0.728,0.0,0.0,127.757,69.894,38.471,14.935,2.075,0.61,0.0,71.772,2.835,10.48,1.581,35.364,0.0,0.0,0.0
942,147.419,9.154,0.446,0.0,1.845,0.0,15.85,0.705,1.548,0.0,0.0,60.595,0.0,0.0,0.0,0.624,50.743,0.302,52.438,0.0,22.904,0.0,0.0,0.0,0.347,30.509,0.0,0.566,0.55,2.239,0.576,0.0,12.61,0.0,0.0,0.257,251.246,110.818,109.803,0.0,1.216,0.584,0.0,218.051,0.0,0.391,0.186,24.595,0.0,0.0,0.0
943,0.0,0.0,0.528,0.0,2.183,0.0,19.649,1.273,1.548,0.0,0.0,34.635,0.0,0.0,0.0,1.32,23.451,0.396,41.119,0.0,14.113,0.0,0.0,0.0,0.396,15.671,0.0,5.208,0.686,2.113,0.659,0.0,38.632,0.0,0.0,1.092,192.076,45.332,72.522,0.0,1.813,0.643,0.0,182.62,0.0,0.341,0.33,3.609,0.0,0.0,0.0
945,0.0,0.0,0.531,0.0,2.192,0.0,19.332,0.827,1.548,0.0,0.0,32.894,0.0,0.0,0.0,0.87,22.211,0.404,39.471,0.0,13.447,0.0,0.0,0.0,0.398,15.082,0.0,3.73,0.676,2.077,0.661,0.0,40.87,0.027,0.0,0.748,184.713,42.647,69.226,0.0,1.392,0.645,0.0,175.584,0.0,0.332,0.318,3.471,0.0,0.0,0.0
947,0.0,0.0,0.526,3.503,2.18,0.0,0.0,2.851,1.548,0.0,0.0,7.87,0.0,0.0,0.0,0.0,6.368,0.608,9.505,0.0,3.786,0.0,0.0,0.0,0.391,3.536,0.0,0.0,5.314,0.0,0.65,0.709,0.0,1.082,0.0,0.0,44.369,10.012,16.562,0.0,2.131,0.637,0.0,42.233,1.007,2.942,1.677,6.43,0.0,0.0,0.0
948,0.0,0.0,0.939,0.0,4.064,0.0,0.0,0.0,1.548,0.0,4.04,15.351,0.0,0.0,0.0,0.0,34.008,0.44,21.727,0.0,10.835,8.865,10.93,0.0,0.513,7.575,34.308,26.226,0.671,0.441,0.88,0.0,0.0,0.0,0.0,0.0,150.395,50.158,29.053,0.0,0.551,0.779,0.0,81.72,0.0,0.609,0.352,16.416,0.0,0.0,0.0
951,0.0,0.0,0.665,4.773,2.812,0.0,0.0,1.128,1.548,0.0,0.0,6.24,0.0,0.0,0.0,0.988,9.676,0.828,9.678,0.0,4.807,0.0,0.0,0.0,0.435,3.248,0.991,0.0,6.885,0.0,0.732,0.0,0.0,1.246,0.0,1.716,49.181,7.47,13.972,0.0,1.385,0.688,0.0,41.887,1.153,3.896,3.632,6.82,0.0,0.0,0.0
954,0.0,0.0,0.526,3.292,2.181,0.0,0.0,2.68,1.548,0.0,0.163,7.809,0.0,0.0,0.0,0.0,6.563,0.607,9.471,0.0,3.855,0.424,0.619,0.0,0.39,3.495,0.0,0.0,4.999,0.0,0.649,0.0,0.0,1.066,0.0,0.0,44.176,9.919,16.46,0.0,2.008,0.636,0.0,42.094,0.947,2.76,1.545,6.649,0.0,0.0,0.0
956,88.65,4.931,0.404,2.864,1.673,0.0,0.0,2.274,1.548,0.0,0.0,19.6,0.0,0.0,0.0,0.0,20.762,0.25,15.074,0.0,7.519,0.0,0.0,0.0,0.324,11.186,0.0,0.0,5.529,0.0,0.538,0.0,0.0,0.784,0.0,0.0,75.461,41.101,33.568,0.0,2.55,0.557,0.0,60.195,1.975,5.516,2.191,17.217,0.0,0.0,0.0
959,0.0,0.0,0.524,0.0,2.176,0.0,0.0,0.0,1.548,0.0,3.131,8.322,0.0,0.0,0.0,0.0,7.12,0.59,9.973,0.0,4.124,6.395,9.956,0.0,0.389,3.97,0.0,0.0,0.533,0.0,0.647,0.0,0.0,0.929,0.0,1.529,46.609,10.625,17.47,2.277,1.809,0.634,0.0,44.291,0.0,0.255,0.152,11.111,0.0,0.0,0.0
960,10510.37,205.092,0.369,0.0,1.482,0.0,0.0,0.0,1.548,0.0,0.0,249.103,0.0,0.0,0.0,0.0,377.36,0.313,166.778,0.0,87.66,0.0,0.0,0.0,0.326,213.495,2.236,1.417,0.69,0.0,0.535,0.0,0.0,0.0,0.0,2.274,1080.095,691.034,399.168,97.126,16.424,0.56,0.0,627.938,0.0,0.934,0.426,441.686,0.0,0.0,0.0
961,10136.616,197.945,0.372,0.0,1.488,0.0,0.0,0.0,1.548,0.0,0.0,240.78,0.0,0.0,0.0,0.0,363.865,0.317,161.084,0.0,84.627,0.0,0.0,0.0,0.332,205.965,0.0,0.0,0.691,0.0,0.545,0.0,0.0,0.064,0.0,2.231,1042.319,666.238,385.692,93.408,15.972,0.567,0.0,606.521,0.0,0.938,0.429,426.294,0.0,0.0,0.0
968,0.0,0.0,0.527,0.0,2.187,0.0,0.0,0.0,1.548,0.0,2.888,7.72,0.0,0.0,0.0,0.0,6.61,0.641,9.438,0.0,3.873,5.93,9.252,0.0,0.39,3.872,0.0,0.0,0.538,0.279,0.65,0.0,0.0,0.901,0.0,0.0,44.105,9.763,16.33,0.0,0.417,0.636,0.0,41.994,0.0,0.257,0.158,10.387,0.0,0.0,0.0
970,0.0,0.0,0.526,3.429,2.18,0.0,0.167,2.797,1.548,0.0,0.0,8.046,0.0,0.0,0.0,0.0,6.662,0.594,9.729,0.0,3.925,0.0,0.0,0.0,0.39,3.569,0.0,0.0,5.253,0.0,0.649,0.0,0.844,1.055,0.0,0.0,45.396,10.232,16.943,0.0,2.11,0.636,0.0,43.236,0.992,2.909,1.66,6.406,0.0,0.0,0.0
971,5091.338,99.398,0.377,0.0,1.495,0.0,0.0,0.0,1.548,0.0,0.0,128.321,0.0,0.0,0.0,0.0,195.638,0.303,85.663,0.0,45.334,0.0,0.0,0.0,0.342,110.852,0.0,0.0,0.569,3.45,0.559,0.0,0.0,0.064,0.0,0.0,553.151,353.786,205.311,0.0,0.485,0.579,0.0,322.403,0.0,0.594,0.218,214.792,0.0,0.0,0.0
972,5276.909,102.858,0.37,0.0,1.484,0.0,0.0,0.0,1.548,0.0,0.0,132.478,0.0,0.0,0.0,0.0,202.932,0.294,88.561,0.0,46.909,0.0,0.0,0.0,0.329,114.868,2.238,1.423,0.565,3.324,0.54,0.0,0.0,0.0,0.0,0.0,572.839,367.034,212.11,0.0,0.477,0.564,0.0,333.281,0.0,0.586,0.213,222.256,0.0,0.0,0.0
985,0.0,0.0,0.51,0.0,2.124,0.0,35.007,0.0,1.548,0.0,0.0,65.211,0.0,0.0,0.0,0.0,70.665,0.375,75.15,0.0,35.13,0.0,0.0,0.0,0.377,26.31,6.656,21.712,1.088,0.0,0.628,0.0,44.995,0.0,0.0,4.937,350.494,92.867,134.171,22.291,19.647,0.62,0.0,330.912,0.0,0.619,0.849,4.757,0.0,0.0,0.0
989,0.0,0.0,0.534,0.0,2.205,0.0,37.8,0.0,1.548,0.0,0.0,58.518,0.0,0.0,0.0,0.0,39.353,0.426,69.733,0.0,23.706,0.0,0.0,0.0,0.399,24.559,0.0,0.0,0.838,0.0,0.664,0.0,93.294,0.071,0.0,9.543,330.589,75.251,123.355,23.211,18.057,0.646,0.0,310.901,0.0,0.391,0.507,3.358,0.0,0.0,0.0
1003,0.0,0.0,0.518,0.0,2.164,0.0,16.971,0.0,1.548,0.0,0.0,34.942,0.0,0.0,0.0,0.0,41.788,0.369,40.937,0.0,19.945,0.0,0.0,0.0,0.379,15.938,5.181,14.829,0.817,2.121,0.631,0.0,18.909,0.0,0.0,0.0,193.209,53.009,71.458,0.0,0.714,0.622,0.0,178.499,0.0,0.519,0.51,4.523,0.0,0.0,0.0
1005,0.0,0.0,0.537,0.0,2.216,0.0,19.089,0.0,1.548,0.0,0.0,29.836,0.0,0.0,0.0,0.0,20.027,0.435,36.736,0.0,12.291,0.0,0.0,0.0,0.402,14.16,0.0,0.0,0.71,2.017,0.668,0.0,49.999,0.072,0.0,0.0,173.07,37.831,63.59,0.0,0.578,0.649,0.0,164.085,0.0,0.338,0.356,3.167,0.0,0.0,0.0
1014,0.0,0.0,0.15,18.96,0.0,0.0,0.0,34.834,1.548,0.0,0.0,32.847,16.392,17.183,0.269,16.692,0.149,0.107,0.263,0.0,0.0,0.0,0.0,0.0,0.068,15.76,0.0,26.826,28.676,0.0,4.601,191.123,0.0,2.136,0.0,8.987,147.059,49.849,63.228,0.0,32.357,0.101,0.0,1.123,5.081,22.802,14.991,33.752,0.0,12.884,367.812
1015,0.0,0.0,0.373,0.0,0.0,0.0,0.0,18.332,1.548,0.0,20.649,50.596,50.932,61.725,0.706,20.75,0.275,0.273,0.307,0.0,0.0,59.791,69.723,0.0,0.201,35.371,90.103,125.063,1.692,0.0,4.715,297.943,0.0,0.0,0.0,8.813,345.241,160.787,94.667,0.0,49.158,0.305,0.0,1.261,0.0,3.154,2.398,86.115,0.0,38.784,932.96
1016,0.0,0.0,0.158,0.0,0.0,0.0,0.0,14.728,1.548,0.0,10.349,23.436,14.176,15.475,0.282,13.792,0.181,0.153,0.217,0.0,0.0,24.006,35.202,0.0,0.075,13.079,0.0,17.828,0.772,0.0,5.363,102.779,0.0,1.091,0.0,8.064,124.741,37.354,45.911,0.0,16.965,0.111,0.0,0.981,0.0,0.516,0.459,43.16,0.0,11.133,301.174
1018,0.0,0.0,0.403,16.141,0.0,0.0,0.0,3.333,1.548,0.0,0.0,10.121,13.9,17.193,0.728,0.0,0.344,0.172,0.289,0.0,0.0,0.0,0.0,0.0,0.207,8.837,75.771,56.512,20.309,0.0,7.305,97.484,0.0,0.0,0.0,0.0,113.461,47.81,19.361,0.0,18.023,0.311,0.0,1.188,3.825,37.193,17.953,18.116,0.0,9.855,298.435
1019,0.0,0.0,3.37,0.0,3.972,0.0,0.0,0.0,1.548,0.0,0.0,2.845,4.703,4.762,4.902,0.0,1.381,0.181,3.263,0.0,1.361,0.0,0.0,0.0,0.723,1.984,0.0,0.0,0.655,0.0,77.445,5.555,0.0,1.117,0.0,0.0,11.693,3.487,6.159,0.0,0.566,4.276,0.0,11.843,0.0,0.312,0.291,1.783,0.0,0.0,0.0
1022,0.0,0.0,0.384,16.904,0.0,0.0,0.0,0.0,1.548,0.0,0.0,5.397,8.803,10.954,0.666,9.002,0.35,0.199,0.297,0.0,0.0,0.0,0.0,0.0,0.194,5.549,80.467,49.549,18.27,0.0,9.569,93.253,0.0,0.0,0.0,0.0,77.58,29.712,10.494,27.387,17.103,0.291,0.0,1.196,3.745,32.85,15.825,15.783,0.0,5.982,204.569
1025,0.0,0.0,0.14,7.534,0.0,0.0,0.0,0.0,1.548,0.0,0.0,1.827,2.51,2.747,0.254,4.576,0.219,0.269,0.233,0.0,0.0,0.0,0.0,0.0,0.058,2.422,6.486,0.0,7.558,0.0,8.4,29.163,0.0,1.137,0.0,0.0,23.476,2.144,4.614,9.006,4.523,0.087,0.0,1.013,1.489,4.676,3.625,9.181,0.0,1.844,54.391
1028,0.0,0.0,0.293,13.959,0.0,0.0,0.0,0.0,1.548,0.0,0.0,2.72,8.179,10.045,0.489,8.204,0.45,0.322,0.345,0.0,0.0,0.0,0.0,0.0,0.151,6.784,59.974,36.72,17.25,0.0,14.234,51.746,0.0,0.0,0.0,9.388,68.34,18.207,6.238,0.0,2.376,0.225,0.0,1.308,3.113,28.621,18.384,12.206,0.0,5.642,173.385
1034,0.0,0.0,0.142,5.936,0.0,0.0,0.0,0.0,1.548,0.0,0.0,1.278,2.662,3.005,0.257,3.608,0.262,0.566,0.256,0.0,0.0,0.0,0.0,0.0,0.06,2.734,5.319,0.0,7.852,0.0,8.977,14.282,0.0,1.254,0.0,6.348,21.987,1.332,3.66,0.0,1.078,0.09,0.0,1.079,1.257,4.491,4.813,8.085,0.0,1.953,50.656
1041,0.0,0.0,0.133,4.801,0.0,0.0,0.0,3.823,1.548,0.0,0.0,4.071,2.846,2.82,0.245,0.0,0.156,0.267,0.191,0.0,0.0,0.0,0.0,0.0,0.052,2.946,0.0,0.0,7.216,0.0,6.052,23.695,0.0,1.236,0.0,0.0,28.87,5.013,8.904,0.0,3.268,0.079,0.0,0.904,1.279,4.103,2.873,9.728,0.0,2.115,64.04
1049,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.0,1.548,0.0,5.199,6.394,11.121,13.713,0.844,0.0,0.458,0.264,0.328,0.0,0.0,14.652,16.179,0.0,0.228,7.768,43.029,28.667,1.095,0.0,5.496,32.501,0.0,0.0,0.0,0.0,68.477,30.683,12.929,0.0,1.896,0.346,0.0,1.324,0.0,1.87,1.18,22.727,0.0,7.475,177.393
1059,13205.496,271.515,0.775,0.0,0.0,0.0,0.0,1.127,1.548,0.0,0.0,82.494,120.731,141.681,1.526,0.975,0.471,0.319,0.349,0.0,0.0,0.0,0.0,0.0,0.343,53.155,0.0,0.676,0.779,0.0,11.825,59.757,0.0,0.0,0.0,0.21,1652.596,825.497,139.671,0.0,3.876,0.5,0.0,1.336,0.0,1.266,0.611,626.399,0.0,82.307,4495.132
