efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
1109,820.25,820.25,0.0,14.0,-5.0,1638.5,0.0,14.0,139.0,749.25,983.75,784.75,784.75,8.0,0.0,106.0,1.0,-106.0,111.0,749.25,749.25,0.0,13.0,899.75,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.75,983.75,983.75,0.0,52.0,-5.0,0.0,106.0,14.0,28.0,28.0,0.0,1638.5,776.75,776.75
1110,71.0,71.0,0.0,14.0,-5.0,140.0,2997.0,14.0,139.0,0.0,1733.0,1534.0,1534.0,8.0,0.0,106.0,1.0,-106.0,111.0,0.0,0.0,0.0,13.0,1649.0,0.0,0.0,28.0,0.0,0.0,0.0,2997.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,52.0,-5.0,0.0,106.0,14.0,28.0,28.0,0.0,140.0,1526.0,1526.0
1116,3124.0,3124.0,0.0,0.0,-5.0,70.0,0.0,0.0,139.0,0.0,1733.0,1562.0,1562.0,8.0,0.0,92.0,1.0,-92.0,97.0,0.0,0.0,0.0,13.0,1663.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,3109.0,70.0,1554.0,1554.0
1119,802.75,802.75,0.0,0.0,-5.0,1617.5,0.0,0.0,139.0,773.75,959.25,788.25,788.25,8.0,0.0,92.0,1.0,-92.0,97.0,773.75,773.75,0.0,13.0,889.25,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.25,959.25,959.25,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,14.0,1617.5,780.25,780.25
1120,29.0,29.0,0.0,0.0,-5.0,70.0,3095.0,0.0,139.0,0.0,1733.0,1562.0,1562.0,8.0,0.0,92.0,1.0,-92.0,97.0,0.0,0.0,0.0,13.0,1663.0,0.0,0.0,14.0,0.0,0.0,0.0,3095.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,14.0,70.0,1554.0,1554.0
1124,824.917,824.917,-2.667,22.0,-7.667,1639.833,0.0,22.0,139.0,737.917,995.083,774.75,774.75,0.0,0.0,114.0,1.0,-114.0,124.333,737.917,737.917,0.0,10.333,903.083,0.0,0.0,36.0,0.0,-2.667,0.0,0.0,0.0,0.0,0.0,995.083,995.083,995.083,0.0,60.0,-10.333,0.0,114.0,22.0,36.0,36.0,0.0,1639.833,774.75,774.75
1129,3019.0,3019.0,5.0,0.0,0.0,0.0,0.0,100.0,139.0,0.0,1833.0,1472.0,1472.0,23.0,-100.0,192.0,1.0,-192.0,187.0,0.0,0.0,0.0,18.0,1663.0,0.0,100.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,-100.0,1833.0,1833.0,1833.0,0.0,138.0,5.0,0.0,192.0,0.0,14.0,14.0,3074.0,0.0,1449.0,1449.0
1130,87.0,87.0,-2.667,22.0,-7.667,164.0,2951.667,22.0,139.0,0.0,1733.0,1512.667,1512.667,0.0,0.0,114.0,1.0,-114.0,124.333,0.0,0.0,0.0,10.333,1641.0,0.0,0.0,36.0,0.0,-2.667,0.0,2951.667,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,60.0,-10.333,0.0,114.0,22.0,36.0,36.0,0.0,164.0,1512.667,1512.667
1132,797.417,797.417,-2.667,0.0,-7.667,1606.833,0.0,0.0,139.0,776.417,956.583,780.25,780.25,0.0,0.0,92.0,1.0,-92.0,102.333,776.417,776.417,0.0,10.333,886.583,0.0,0.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,0.0,956.583,956.583,956.583,0.0,38.0,-10.333,0.0,92.0,0.0,14.0,14.0,22.0,1606.833,780.25,780.25
1135,21.0,21.0,-2.667,0.0,-7.667,54.0,3105.667,0.0,139.0,0.0,1733.0,1556.667,1556.667,0.0,0.0,92.0,1.0,-92.0,102.333,0.0,0.0,0.0,10.333,1663.0,0.0,0.0,14.0,0.0,-2.667,0.0,3105.667,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-10.333,0.0,92.0,0.0,14.0,14.0,22.0,54.0,1556.667,1556.667
1137,3126.667,3126.667,-2.667,0.0,-7.667,54.0,0.0,0.0,139.0,0.0,1733.0,1556.667,1556.667,0.0,0.0,92.0,1.0,-92.0,102.333,0.0,0.0,0.0,10.333,1663.0,0.0,0.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-10.333,0.0,92.0,0.0,14.0,14.0,3127.667,54.0,1556.667,1556.667
1140,0.0,0.0,5.0,0.0,0.0,55.0,3074.0,45.0,139.0,0.0,1778.0,1527.0,1527.0,23.0,-45.0,137.0,1.0,-137.0,132.0,0.0,0.0,0.0,18.0,1663.0,0.0,45.0,14.0,0.0,5.0,0.0,3074.0,0.0,0.0,-45.0,1778.0,1778.0,1778.0,0.0,83.0,5.0,0.0,137.0,0.0,14.0,14.0,0.0,55.0,1504.0,1504.0
1143,0.0,0.0,5.0,0.0,0.0,0.0,3019.0,100.0,139.0,0.0,1833.0,1472.0,1472.0,23.0,-100.0,192.0,1.0,-192.0,187.0,0.0,0.0,0.0,18.0,1663.0,0.0,100.0,14.0,0.0,5.0,0.0,3019.0,0.0,0.0,-100.0,1833.0,1833.0,1833.0,0.0,138.0,5.0,0.0,192.0,0.0,14.0,14.0,55.0,0.0,1449.0,1449.0
1144,44.0,44.0,5.0,0.0,0.0,0.0,2975.0,100.0,139.0,0.0,1833.0,1472.0,1472.0,23.0,-100.0,192.0,1.0,-192.0,187.0,0.0,0.0,0.0,18.0,1663.0,0.0,100.0,14.0,0.0,5.0,0.0,2975.0,0.0,0.0,-100.0,1833.0,1833.0,1833.0,0.0,138.0,5.0,0.0,192.0,0.0,14.0,14.0,99.0,0.0,1449.0,1449.0
1201,2995.286,2995.286,496.714,0.0,491.714,3050.286,0.0,0.0,139.0,0.0,1825.0,2831.429,2831.429,1498.143,0.0,0.0,1.0,0.0,-988.429,0.0,0.0,0.0,509.714,1847.0,0.0,0.0,14.0,0.0,496.714,92.0,0.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,988.429,0.0,0.0,0.0,14.0,14.0,0.0,3050.286,1333.286,1333.286
1202,3054.0,3054.0,0.0,0.0,-5.0,0.0,0.0,70.0,139.0,0.0,1803.0,1492.0,1492.0,8.0,-70.0,162.0,1.0,-162.0,167.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,162.0,0.0,14.0,14.0,3109.0,0.0,1484.0,1484.0
1205,0.0,0.0,0.0,0.0,-5.0,55.0,3109.0,15.0,139.0,0.0,1748.0,1547.0,1547.0,8.0,-15.0,107.0,1.0,-107.0,112.0,0.0,0.0,0.0,13.0,1663.0,0.0,15.0,14.0,0.0,0.0,0.0,3109.0,0.0,0.0,-15.0,1748.0,1748.0,1748.0,0.0,53.0,-5.0,0.0,107.0,0.0,14.0,14.0,0.0,55.0,1539.0,1539.0
1207,29.0,29.0,0.0,0.0,-5.0,0.0,3025.0,70.0,139.0,0.0,1803.0,1492.0,1492.0,8.0,-70.0,162.0,1.0,-162.0,167.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,3025.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,162.0,0.0,14.0,14.0,84.0,0.0,1484.0,1484.0
1216,0.0,0.0,0.0,0.0,-5.0,0.0,3054.0,70.0,139.0,0.0,1803.0,1492.0,1492.0,8.0,-70.0,162.0,1.0,-162.0,167.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,3054.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,162.0,0.0,14.0,14.0,55.0,0.0,1484.0,1484.0
1261,792.25,792.25,0.0,0.0,-5.0,1624.5,0.0,0.0,139.0,777.25,955.75,784.75,784.75,8.0,0.0,92.0,1.0,-92.0,97.0,777.25,777.25,0.0,13.0,885.75,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.75,955.75,955.75,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,0.0,1624.5,776.75,776.75
1269,15.0,15.0,0.0,0.0,-5.0,70.0,3109.0,0.0,139.0,0.0,1733.0,1562.0,1562.0,8.0,0.0,92.0,1.0,-92.0,97.0,0.0,0.0,0.0,13.0,1663.0,0.0,0.0,14.0,0.0,0.0,0.0,3109.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,0.0,70.0,1554.0,1554.0
1273,0.0,0.0,-2.5,0.0,-7.5,55.0,3126.5,0.0,139.0,0.0,1733.0,1557.0,1557.0,0.5,0.0,92.0,1.0,-92.0,102.0,0.0,0.0,0.0,10.5,1663.0,0.0,0.0,14.0,0.0,-2.5,0.0,3126.5,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-10.0,0.0,92.0,0.0,14.0,14.0,0.0,55.0,1556.5,1556.5
1286,3487.0,3487.0,5.0,860.5,0.0,4402.5,0.0,860.5,139.0,0.0,2685.5,2708.5,2708.5,23.0,0.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,18.0,2707.5,0.0,0.0,874.5,0.0,5.0,952.5,0.0,0.0,0.0,0.0,2685.5,2685.5,2685.5,0.0,898.5,5.0,0.0,0.0,860.5,874.5,874.5,0.0,4402.5,2685.5,2685.5
1289,3072.667,3072.667,-2.667,0.0,-7.667,0.0,0.0,54.0,139.0,0.0,1787.0,1502.667,1502.667,0.0,-54.0,146.0,1.0,-146.0,156.333,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,146.0,0.0,14.0,14.0,3127.667,0.0,1502.667,1502.667
1295,0.0,0.0,-2.667,0.0,-7.667,0.0,3072.667,54.0,139.0,0.0,1787.0,1502.667,1502.667,0.0,-54.0,146.0,1.0,-146.0,156.333,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,3072.667,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,146.0,0.0,14.0,14.0,55.0,0.0,1502.667,1502.667
1297,21.0,21.0,-2.667,0.0,-7.667,0.0,3051.667,54.0,139.0,0.0,1787.0,1502.667,1502.667,0.0,-54.0,146.0,1.0,-146.0,156.333,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,3051.667,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,146.0,0.0,14.0,14.0,76.0,0.0,1502.667,1502.667
1306,3489.5,3489.5,2.5,864.875,-2.5,4409.375,0.0,864.875,139.0,0.0,2689.875,2707.875,2707.875,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,2711.875,0.0,0.0,878.875,0.0,2.5,956.875,0.0,0.0,0.0,0.0,2689.875,2689.875,2689.875,0.0,902.875,0.0,0.0,0.0,864.875,878.875,878.875,0.0,4409.375,2692.375,2692.375
1312,3744.5,3744.5,2.5,0.0,-2.5,0.0,0.0,85.0,139.0,0.0,1995.0,2013.0,2013.0,15.5,-85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,2017.0,0.0,85.0,14.0,0.0,2.5,177.0,0.0,0.0,0.0,-85.0,1995.0,1995.0,1995.0,0.0,123.0,0.0,0.0,0.0,0.0,14.0,14.0,3799.5,0.0,1997.5,1997.5
1313,0.0,0.0,2.5,0.0,-2.5,55.0,3579.5,30.0,139.0,0.0,1885.0,1903.0,1903.0,15.5,-30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,1907.0,0.0,30.0,14.0,0.0,2.5,122.0,3579.5,0.0,0.0,-30.0,1885.0,1885.0,1885.0,0.0,68.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,55.0,1887.5,1887.5
1314,3787.0,3787.0,5.0,0.0,0.0,0.0,0.0,100.0,139.0,0.0,2025.0,2048.0,2048.0,23.0,-100.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,18.0,2047.0,0.0,100.0,14.0,0.0,5.0,192.0,0.0,0.0,0.0,-100.0,2025.0,2025.0,2025.0,0.0,138.0,5.0,0.0,0.0,0.0,14.0,14.0,3842.0,0.0,2025.0,2025.0
1316,905.5,905.5,5.0,0.0,0.0,1822.0,0.0,1.0,139.0,861.5,965.5,988.5,988.5,23.0,-1.0,0.0,1.0,0.0,-5.0,861.5,861.5,0.0,18.0,987.5,0.0,1.0,14.0,0.0,5.0,93.0,0.0,0.0,0.0,-1.0,965.5,965.5,965.5,0.0,39.0,5.0,0.0,0.0,0.0,14.0,14.0,0.0,1822.0,965.5,965.5
1319,36.5,36.5,2.5,0.0,-2.5,0.0,3708.0,85.0,139.0,0.0,1995.0,2013.0,2013.0,15.5,-85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,2017.0,0.0,85.0,14.0,0.0,2.5,177.0,3708.0,0.0,0.0,-85.0,1995.0,1995.0,1995.0,0.0,123.0,0.0,0.0,0.0,0.0,14.0,14.0,91.5,0.0,1997.5,1997.5
1320,0.0,0.0,5.0,0.0,0.0,55.0,3622.0,45.0,139.0,0.0,1915.0,1938.0,1938.0,23.0,-45.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,18.0,1937.0,0.0,45.0,14.0,0.0,5.0,137.0,3622.0,0.0,0.0,-45.0,1915.0,1915.0,1915.0,0.0,83.0,5.0,0.0,0.0,0.0,14.0,14.0,0.0,55.0,1915.0,1915.0
1321,44.0,44.0,5.0,0.0,0.0,99.0,3446.0,1.0,139.0,0.0,1827.0,1850.0,1850.0,23.0,-1.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,18.0,1849.0,0.0,1.0,14.0,0.0,5.0,93.0,3446.0,0.0,0.0,-1.0,1827.0,1827.0,1827.0,0.0,39.0,5.0,0.0,0.0,0.0,14.0,14.0,0.0,99.0,1827.0,1827.0
1324,0.0,0.0,5.0,0.0,0.0,0.0,3787.0,100.0,139.0,0.0,2025.0,2048.0,2048.0,23.0,-100.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,18.0,2047.0,0.0,100.0,14.0,0.0,5.0,192.0,3787.0,0.0,0.0,-100.0,2025.0,2025.0,2025.0,0.0,138.0,5.0,0.0,0.0,0.0,14.0,14.0,55.0,0.0,2025.0,2025.0
1325,44.0,44.0,5.0,0.0,0.0,0.0,3743.0,100.0,139.0,0.0,2025.0,2048.0,2048.0,23.0,-100.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,18.0,2047.0,0.0,100.0,14.0,0.0,5.0,192.0,3743.0,0.0,0.0,-100.0,2025.0,2025.0,2025.0,0.0,138.0,5.0,0.0,0.0,0.0,14.0,14.0,99.0,0.0,2025.0,2025.0
1327,0.0,0.0,2.5,0.0,-2.5,0.0,3744.5,85.0,139.0,0.0,1995.0,2013.0,2013.0,15.5,-85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,2017.0,0.0,85.0,14.0,0.0,2.5,177.0,3744.5,0.0,0.0,-85.0,1995.0,1995.0,1995.0,0.0,123.0,0.0,0.0,0.0,0.0,14.0,14.0,55.0,0.0,1997.5,1997.5
1344,3487.0,3487.0,5.0,0.0,0.0,100.0,0.0,0.0,139.0,0.0,1825.0,1848.0,1848.0,23.0,0.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,18.0,1847.0,0.0,0.0,14.0,0.0,5.0,92.0,0.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,5.0,0.0,0.0,0.0,14.0,14.0,3442.0,100.0,1825.0,1825.0
1348,45.0,45.0,5.0,0.0,0.0,100.0,3442.0,0.0,139.0,0.0,1825.0,1848.0,1848.0,23.0,0.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,18.0,1847.0,0.0,0.0,14.0,0.0,5.0,92.0,3442.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,5.0,0.0,0.0,0.0,14.0,14.0,0.0,100.0,1825.0,1825.0
1350,905.5,905.5,5.0,0.0,0.0,1821.0,0.0,0.0,139.0,860.5,964.5,987.5,987.5,23.0,0.0,0.0,1.0,0.0,-5.0,860.5,860.5,0.0,18.0,986.5,0.0,0.0,14.0,0.0,5.0,92.0,0.0,0.0,0.0,0.0,964.5,964.5,964.5,0.0,38.0,5.0,0.0,0.0,0.0,14.0,14.0,0.0,1821.0,964.5,964.5
1351,0.0,0.0,-2.667,0.25,-7.667,55.25,3125.667,0.25,139.0,0.0,1733.0,1556.167,1556.167,0.0,0.0,92.25,1.0,-92.25,102.583,0.0,0.0,0.0,10.333,1662.75,0.0,0.0,14.25,0.0,-2.667,0.0,3125.667,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.25,-10.333,0.0,92.25,0.25,14.25,14.25,0.0,55.25,1556.167,1556.167
1352,43.0,43.0,4.667,0.0,-0.333,98.0,3444.333,0.0,139.0,0.0,1825.0,1847.333,1847.333,22.0,0.0,0.0,1.0,0.0,-4.333,0.0,0.0,0.0,17.667,1847.0,0.0,0.0,14.0,0.0,4.667,92.0,3444.333,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,4.333,0.0,0.0,0.0,14.0,14.0,0.0,98.0,1825.333,1825.333
1357,904.083,904.083,4.667,0.0,-0.333,1820.167,0.0,0.0,139.0,861.083,963.917,986.25,986.25,22.0,0.0,0.0,1.0,0.0,-4.333,861.083,861.083,0.0,17.667,985.917,0.0,0.0,14.0,0.0,4.667,92.0,0.0,0.0,0.0,0.0,963.917,963.917,963.917,0.0,38.0,4.333,0.0,0.0,0.0,14.0,14.0,0.0,1820.167,964.25,964.25
1375,780.917,780.917,-2.667,0.0,-7.667,1617.833,0.0,0.0,139.0,781.917,951.083,774.75,774.75,0.0,0.0,92.0,1.0,-92.0,102.333,781.917,781.917,0.0,10.333,881.083,0.0,0.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,0.0,951.083,951.083,951.083,0.0,38.0,-10.333,0.0,92.0,0.0,14.0,14.0,0.0,1617.833,774.75,774.75
1382,3492.0,3492.0,0.0,869.25,-5.0,4416.25,0.0,869.25,139.0,0.0,2694.25,2707.25,2707.25,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,2716.25,0.0,0.0,883.25,0.0,0.0,961.25,0.0,0.0,0.0,0.0,2694.25,2694.25,2694.25,0.0,907.25,-5.0,0.0,0.0,869.25,883.25,883.25,0.0,4416.25,2699.25,2699.25
1391,914.375,914.375,2.5,6.5,-2.5,1834.25,0.0,6.5,139.0,858.375,973.125,991.125,991.125,15.5,0.0,0.0,1.0,0.0,0.0,858.375,858.375,0.0,15.5,995.125,0.0,0.0,20.5,0.0,2.5,98.5,0.0,0.0,0.0,0.0,973.125,973.125,973.125,0.0,44.5,0.0,0.0,0.0,6.5,20.5,20.5,0.0,1834.25,975.625,975.625
1392,56.0,56.0,2.5,6.5,-2.5,117.5,3433.5,6.5,139.0,0.0,1831.5,1849.5,1849.5,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,1853.5,0.0,0.0,20.5,0.0,2.5,98.5,3433.5,0.0,0.0,0.0,1831.5,1831.5,1831.5,0.0,44.5,0.0,0.0,0.0,6.5,20.5,20.5,0.0,117.5,1834.0,1834.0
1398,0.0,0.0,-2.667,0.0,-7.667,56.0,3123.667,0.0,139.0,1.0,1732.0,1555.667,1555.667,0.0,0.0,92.0,1.0,-92.0,102.333,1.0,1.0,0.0,10.333,1662.0,0.0,0.0,14.0,0.0,-2.667,0.0,3123.667,0.0,0.0,0.0,1732.0,1732.0,1732.0,0.0,38.0,-10.333,0.0,92.0,0.0,14.0,14.0,0.0,56.0,1555.667,1555.667
1400,0.0,0.0,-2.667,0.0,-7.667,54.0,3126.667,0.0,139.0,0.0,1733.0,1556.667,1556.667,0.0,0.0,92.0,1.0,-92.0,102.333,0.0,0.0,0.0,10.333,1663.0,0.0,0.0,14.0,0.0,-2.667,0.0,3126.667,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-10.333,0.0,92.0,0.0,14.0,14.0,1.0,54.0,1556.667,1556.667
1404,3494.667,3494.667,-2.667,873.917,-7.667,4423.583,0.0,873.917,139.0,0.0,2698.917,2706.583,2706.583,0.0,0.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,2720.917,0.0,0.0,887.917,0.0,-2.667,965.917,0.0,0.0,0.0,0.0,2698.917,2698.917,2698.917,0.0,911.917,-10.333,0.0,0.0,873.917,887.917,887.917,0.0,4423.583,2706.583,2706.583
1436,3702.0,3702.0,0.0,0.0,-5.0,0.0,0.0,70.0,139.0,0.0,1965.0,1978.0,1978.0,8.0,-70.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,1987.0,0.0,70.0,14.0,0.0,0.0,162.0,0.0,0.0,0.0,-70.0,1965.0,1965.0,1965.0,0.0,108.0,-5.0,0.0,0.0,0.0,14.0,14.0,3757.0,0.0,1970.0,1970.0
1438,3489.5,3489.5,2.5,0.0,-2.5,85.0,0.0,0.0,139.0,0.0,1825.0,1843.0,1843.0,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,1847.0,0.0,0.0,14.0,0.0,2.5,92.0,0.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,0.0,0.0,0.0,0.0,14.0,14.0,3459.5,85.0,1827.5,1827.5
1444,0.0,0.0,0.0,0.0,-5.0,0.0,3702.0,70.0,139.0,0.0,1965.0,1978.0,1978.0,8.0,-70.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,1987.0,0.0,70.0,14.0,0.0,0.0,162.0,3702.0,0.0,0.0,-70.0,1965.0,1965.0,1965.0,0.0,108.0,-5.0,0.0,0.0,0.0,14.0,14.0,55.0,0.0,1970.0,1970.0
1445,29.0,29.0,0.0,0.0,-5.0,0.0,3673.0,70.0,139.0,0.0,1965.0,1978.0,1978.0,8.0,-70.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,1987.0,0.0,70.0,14.0,0.0,0.0,162.0,3673.0,0.0,0.0,-70.0,1965.0,1965.0,1965.0,0.0,108.0,-5.0,0.0,0.0,0.0,14.0,14.0,84.0,0.0,1970.0,1970.0
1447,0.0,0.0,0.0,0.0,-5.0,55.0,3537.0,15.0,139.0,0.0,1855.0,1868.0,1868.0,8.0,-15.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,1877.0,0.0,15.0,14.0,0.0,0.0,107.0,3537.0,0.0,0.0,-15.0,1855.0,1855.0,1855.0,0.0,53.0,-5.0,0.0,0.0,0.0,14.0,14.0,0.0,55.0,1860.0,1860.0
1456,894.875,894.875,2.5,0.0,-2.5,1814.75,0.0,0.0,139.0,864.875,960.125,978.125,978.125,15.5,0.0,0.0,1.0,0.0,0.0,864.875,864.875,0.0,15.5,982.125,0.0,0.0,14.0,0.0,2.5,92.0,0.0,0.0,0.0,0.0,960.125,960.125,960.125,0.0,38.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,1814.75,962.625,962.625
1457,899.75,899.75,2.5,0.0,-2.5,1811.5,0.0,0.0,139.0,863.25,961.75,979.75,979.75,15.5,0.0,0.0,1.0,0.0,0.0,863.25,863.25,0.0,15.5,983.75,0.0,0.0,14.0,0.0,2.5,92.0,0.0,0.0,0.0,0.0,961.75,961.75,961.75,0.0,38.0,0.0,0.0,0.0,0.0,14.0,14.0,6.5,1811.5,964.25,964.25
1462,30.0,30.0,2.5,0.0,-2.5,85.0,3459.5,0.0,139.0,0.0,1825.0,1843.0,1843.0,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,1847.0,0.0,0.0,14.0,0.0,2.5,92.0,3459.5,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,85.0,1827.5,1827.5
1464,36.5,36.5,2.5,0.0,-2.5,85.0,3453.0,0.0,139.0,0.0,1825.0,1843.0,1843.0,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,1847.0,0.0,0.0,14.0,0.0,2.5,92.0,3453.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,0.0,0.0,0.0,0.0,14.0,14.0,6.5,85.0,1827.5,1827.5
1466,3656.667,3656.667,-2.667,0.0,-7.667,0.0,0.0,54.0,139.0,0.0,1933.0,1940.667,1940.667,0.0,-54.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,1955.0,0.0,54.0,14.0,0.0,-2.667,146.0,0.0,0.0,0.0,-54.0,1933.0,1933.0,1933.0,0.0,92.0,-10.333,0.0,0.0,0.0,14.0,14.0,3711.667,0.0,1940.667,1940.667
1473,0.0,0.0,-2.667,0.0,-7.667,0.0,3656.667,54.0,139.0,0.0,1933.0,1940.667,1940.667,0.0,-54.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,1955.0,0.0,54.0,14.0,0.0,-2.667,146.0,3656.667,0.0,0.0,-54.0,1933.0,1933.0,1933.0,0.0,92.0,-10.333,0.0,0.0,0.0,14.0,14.0,55.0,0.0,1940.667,1940.667
1474,21.0,21.0,-2.667,0.0,-7.667,0.0,3635.667,54.0,139.0,0.0,1933.0,1940.667,1940.667,0.0,-54.0,0.0,1.0,0.0,10.333,0.0,0.0,0.0,10.333,1955.0,0.0,54.0,14.0,0.0,-2.667,146.0,3635.667,0.0,0.0,-54.0,1933.0,1933.0,1933.0,0.0,92.0,-10.333,0.0,0.0,0.0,14.0,14.0,76.0,0.0,1940.667,1940.667
1475,71.0,71.0,0.0,14.0,-5.0,140.0,3421.0,14.0,139.0,0.0,1839.0,1852.0,1852.0,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,1861.0,0.0,0.0,28.0,0.0,0.0,106.0,3421.0,0.0,0.0,0.0,1839.0,1839.0,1839.0,0.0,52.0,-5.0,0.0,0.0,14.0,28.0,28.0,0.0,140.0,1844.0,1844.0
1477,926.25,926.25,0.0,14.0,-5.0,1850.5,0.0,14.0,139.0,855.25,983.75,996.75,996.75,8.0,0.0,0.0,1.0,0.0,5.0,855.25,855.25,0.0,13.0,1005.75,0.0,0.0,28.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,983.75,983.75,983.75,0.0,52.0,-5.0,0.0,0.0,14.0,28.0,28.0,0.0,1850.5,988.75,988.75
1485,3492.0,3492.0,0.0,0.0,-5.0,70.0,0.0,0.0,139.0,0.0,1825.0,1838.0,1838.0,8.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0,1847.0,0.0,0.0,14.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,1825.0,1825.0,1825.0,0.0,38.0,-5.0,0.0,0.0,0.0,14.0,14.0,3477.0,70.0,1830.0,1830.0
