efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
1089,0.0,0.0,2.5,196.767,-2.5,0.0,0.0,0.0,139.0,0.0,270.633,104.633,104.633,15.5,196.767,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,200.633,1265.6,1068.833,210.767,0.0,2.5,0.0,0.0,0.0,0.0,196.767,270.633,270.633,270.633,0.0,38.0,0.0,0.0,92.0,196.767,210.767,210.767,251.767,0.0,89.133,89.133
1092,0.0,0.0,2.5,111.26,-2.5,0.0,0.0,0.0,139.0,0.0,227.88,61.88,61.88,15.5,111.26,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,157.88,111.26,0.0,125.26,0.0,2.5,0.0,0.0,641.3,0.0,111.26,227.88,227.88,227.88,0.0,38.0,0.0,0.0,92.0,111.26,125.26,125.26,166.26,0.0,46.38,46.38
1093,0.0,0.0,5.0,108.76,0.0,0.0,0.0,0.0,139.0,0.0,227.88,66.88,66.88,23.0,108.76,92.0,1.0,-92.0,87.0,0.0,0.0,0.0,18.0,157.88,108.76,0.0,122.76,0.0,5.0,0.0,0.0,643.8,0.0,108.76,227.88,227.88,227.88,0.0,38.0,5.0,0.0,92.0,108.76,122.76,122.76,163.76,0.0,43.88,43.88
1094,3036.5,3036.5,2.5,0.0,-2.5,0.0,0.0,85.0,139.0,0.0,1818.0,1482.0,1482.0,15.5,-85.0,177.0,1.0,-177.0,177.0,0.0,0.0,0.0,15.5,1663.0,0.0,85.0,14.0,0.0,2.5,0.0,0.0,0.0,0.0,-85.0,1818.0,1818.0,1818.0,0.0,123.0,0.0,0.0,177.0,0.0,14.0,14.0,3091.5,0.0,1466.5,1466.5
1095,0.0,0.0,5.0,0.0,0.0,0.0,3067.0,0.0,139.0,0.0,1620.0,1633.0,1633.0,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1637.0,0.0,0.0,14.0,0.0,5.0,87.0,3067.0,100.0,0.0,0.0,1620.0,1620.0,1620.0,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,55.0,0.0,1610.0,1610.0
1096,0.0,0.0,48.5,156.9,43.5,0.0,0.0,0.0,139.0,0.0,273.7,199.7,199.7,153.5,156.9,92.0,1.0,-92.0,0.0,0.0,0.0,0.0,61.5,203.7,1302.4,1145.5,170.9,0.0,48.5,0.0,0.0,0.0,0.0,156.9,273.7,273.7,273.7,0.0,38.0,92.0,0.0,92.0,156.9,170.9,170.9,211.9,0.0,46.2,46.2
1097,0.0,0.0,2.5,0.0,-2.5,0.0,3000.0,48.5,139.0,0.0,1745.0,1482.0,1482.0,15.5,-48.5,140.5,1.0,-140.5,140.5,0.0,0.0,0.0,15.5,1626.5,36.5,85.0,14.0,0.0,2.5,0.0,3000.0,0.0,0.0,-48.5,1745.0,1745.0,1745.0,0.0,86.5,0.0,0.0,140.5,0.0,14.0,14.0,55.0,0.0,1466.5,1466.5
1099,0.0,0.0,2.5,0.0,-2.5,0.0,2927.0,48.5,139.0,0.0,1708.5,1445.5,1445.5,15.5,-48.5,140.5,1.0,-140.5,140.5,0.0,0.0,0.0,15.5,1590.0,0.0,48.5,14.0,0.0,2.5,0.0,2927.0,36.5,0.0,-48.5,1708.5,1708.5,1708.5,0.0,86.5,0.0,0.0,140.5,0.0,14.0,14.0,55.0,0.0,1430.0,1430.0
1100,36.5,36.5,2.5,0.0,-2.5,0.0,3000.0,85.0,139.0,0.0,1818.0,1482.0,1482.0,15.5,-85.0,177.0,1.0,-177.0,177.0,0.0,0.0,0.0,15.5,1663.0,0.0,85.0,14.0,0.0,2.5,0.0,3000.0,0.0,0.0,-85.0,1818.0,1818.0,1818.0,0.0,123.0,0.0,0.0,177.0,0.0,14.0,14.0,91.5,0.0,1466.5,1466.5
1104,0.0,0.0,2.5,0.0,-2.5,0.0,3036.5,85.0,139.0,0.0,1818.0,1482.0,1482.0,15.5,-85.0,177.0,1.0,-177.0,177.0,0.0,0.0,0.0,15.5,1663.0,0.0,85.0,14.0,0.0,2.5,0.0,3036.5,0.0,0.0,-85.0,1818.0,1818.0,1818.0,0.0,123.0,0.0,0.0,177.0,0.0,14.0,14.0,55.0,0.0,1466.5,1466.5
1107,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,417.0,382.0,221.0,221.0,23.0,0.0,92.0,1.0,-92.0,87.0,417.0,417.0,0.0,18.0,312.0,934.0,934.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,382.0,382.0,382.0,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,472.0,0.0,198.0,198.0
1108,0.0,0.0,48.5,65.259,43.5,0.0,0.0,0.0,138.999,0.0,227.878,153.879,153.879,153.499,65.259,91.999,1.0,-91.999,0.0,0.0,0.0,0.0,61.5,157.879,65.259,0.0,79.259,0.0,48.5,0.0,0.0,687.294,0.0,65.259,227.878,227.878,227.878,0.0,38.0,91.999,0.0,91.999,65.259,79.259,79.259,120.259,0.0,0.38,0.38
1111,0.0,0.0,2.5,0.0,-2.5,0.0,0.0,0.0,139.0,421.643,383.071,217.071,217.071,15.5,0.0,92.0,1.0,-92.0,92.0,421.643,421.643,0.0,15.5,313.071,928.286,928.286,14.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,383.071,383.071,383.071,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,476.643,0.0,201.571,201.571
1129,3019.0,3019.0,5.0,0.0,0.0,0.0,0.0,100.0,139.0,0.0,1833.0,1472.0,1472.0,23.0,-100.0,192.0,1.0,-192.0,187.0,0.0,0.0,0.0,18.0,1663.0,0.0,100.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,-100.0,1833.0,1833.0,1833.0,0.0,138.0,5.0,0.0,192.0,0.0,14.0,14.0,3074.0,0.0,1449.0,1449.0
1139,0.0,0.0,5.0,0.0,0.0,0.0,2975.0,56.0,139.0,0.0,1745.0,1472.0,1472.0,23.0,-56.0,148.0,1.0,-148.0,143.0,0.0,0.0,0.0,18.0,1619.0,44.0,100.0,14.0,0.0,5.0,0.0,2975.0,0.0,0.0,-56.0,1745.0,1745.0,1745.0,0.0,94.0,5.0,0.0,148.0,0.0,14.0,14.0,55.0,0.0,1449.0,1449.0
1141,0.0,0.0,5.0,0.0,0.0,0.0,2887.0,56.0,139.0,0.0,1701.0,1428.0,1428.0,23.0,-56.0,148.0,1.0,-148.0,143.0,0.0,0.0,0.0,18.0,1575.0,0.0,56.0,14.0,0.0,5.0,0.0,2887.0,44.0,0.0,-56.0,1701.0,1701.0,1701.0,0.0,94.0,5.0,0.0,148.0,0.0,14.0,14.0,55.0,0.0,1405.0,1405.0
1143,0.0,0.0,5.0,0.0,0.0,0.0,3019.0,100.0,139.0,0.0,1833.0,1472.0,1472.0,23.0,-100.0,192.0,1.0,-192.0,187.0,0.0,0.0,0.0,18.0,1663.0,0.0,100.0,14.0,0.0,5.0,0.0,3019.0,0.0,0.0,-100.0,1833.0,1833.0,1833.0,0.0,138.0,5.0,0.0,192.0,0.0,14.0,14.0,55.0,0.0,1449.0,1449.0
1144,44.0,44.0,5.0,0.0,0.0,0.0,2975.0,100.0,139.0,0.0,1833.0,1472.0,1472.0,23.0,-100.0,192.0,1.0,-192.0,187.0,0.0,0.0,0.0,18.0,1663.0,0.0,100.0,14.0,0.0,5.0,0.0,2975.0,0.0,0.0,-100.0,1833.0,1833.0,1833.0,0.0,138.0,5.0,0.0,192.0,0.0,14.0,14.0,99.0,0.0,1449.0,1449.0
1147,2951.5,2951.5,2.5,0.0,-2.5,0.0,0.0,0.0,139.0,0.0,1648.0,1482.0,1482.0,15.5,0.0,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,1578.0,85.0,85.0,14.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1648.0,1648.0,1648.0,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,3006.5,0.0,1466.5,1466.5
1148,0.0,0.0,2.5,0.0,-2.5,0.0,0.0,0.0,139.0,252.864,298.682,132.682,132.682,15.5,0.0,92.0,1.0,-92.0,92.0,252.864,252.864,0.0,15.5,228.682,0.0,0.0,14.0,0.0,2.5,0.0,0.0,590.727,0.0,0.0,298.682,298.682,298.682,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,307.864,0.0,117.182,117.182
1149,0.0,0.0,98.0,114.0,93.0,0.0,0.0,0.0,139.0,0.0,277.0,302.0,302.0,302.0,114.0,92.0,1.0,-92.0,-99.0,0.0,0.0,0.0,111.0,207.0,1342.0,1228.0,128.0,0.0,98.0,0.0,0.0,0.0,0.0,114.0,277.0,277.0,277.0,0.0,38.0,191.0,0.0,92.0,114.0,128.0,128.0,169.0,0.0,0.0,0.0
1151,0.0,0.0,48.88,64.879,43.88,0.0,0.0,0.0,138.999,0.0,227.878,154.639,154.639,154.639,64.879,91.999,1.0,-91.999,-0.76,0.0,0.0,0.0,61.88,157.879,64.879,0.0,78.879,0.0,48.88,0.0,0.0,687.674,0.0,64.879,227.878,227.878,227.878,0.0,38.0,92.759,0.0,91.999,64.879,78.879,78.879,119.879,0.0,0.0,0.0
1152,2781.5,2781.5,2.5,0.0,-2.5,0.0,0.0,0.0,139.0,0.0,1563.0,1397.0,1397.0,15.5,0.0,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,1493.0,0.0,0.0,14.0,0.0,2.5,0.0,0.0,85.0,0.0,0.0,1563.0,1563.0,1563.0,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,2836.5,0.0,1381.5,1381.5
1153,2919.0,2919.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,1633.0,1472.0,1472.0,23.0,0.0,92.0,1.0,-92.0,87.0,0.0,0.0,0.0,18.0,1563.0,100.0,100.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1633.0,1633.0,1633.0,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,2974.0,0.0,1449.0,1449.0
1155,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,247.182,297.091,136.091,136.091,23.0,0.0,92.0,1.0,-92.0,87.0,247.182,247.182,0.0,18.0,227.091,0.0,0.0,14.0,0.0,5.0,0.0,0.0,594.364,0.0,0.0,297.091,297.091,297.091,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,302.182,0.0,113.091,113.091
1157,2719.0,2719.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,1533.0,1372.0,1372.0,23.0,0.0,92.0,1.0,-92.0,87.0,0.0,0.0,0.0,18.0,1463.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,100.0,0.0,0.0,1533.0,1533.0,1533.0,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,2774.0,0.0,1349.0,1349.0
1163,0.0,0.0,0.0,198.933,-5.0,0.0,0.0,0.0,139.0,0.0,270.467,99.467,99.467,8.0,198.933,92.0,1.0,-92.0,97.0,0.0,0.0,0.0,13.0,200.467,1263.6,1064.667,212.933,0.0,0.0,0.0,0.0,0.0,0.0,198.933,270.467,270.467,270.467,0.0,38.0,-5.0,0.0,92.0,198.933,212.933,212.933,253.933,0.0,91.467,91.467
1164,0.0,0.0,0.0,113.76,-5.0,0.0,0.0,0.0,139.0,0.0,227.88,56.88,56.88,8.0,113.76,92.0,1.0,-92.0,97.0,0.0,0.0,0.0,13.0,157.88,113.76,0.0,127.76,0.0,0.0,0.0,0.0,638.8,0.0,113.76,227.88,227.88,227.88,0.0,38.0,-5.0,0.0,92.0,113.76,127.76,127.76,168.76,0.0,48.88,48.88
1169,0.0,0.0,-2.667,201.244,-7.667,0.0,0.0,0.0,139.0,0.0,270.289,93.956,93.956,0.0,201.244,92.0,1.0,-92.0,102.333,0.0,0.0,0.0,10.333,200.289,1261.467,1060.222,215.244,0.0,-2.667,0.0,0.0,0.0,0.0,201.244,270.289,270.289,270.289,0.0,38.0,-10.333,0.0,92.0,201.244,215.244,215.244,256.244,0.0,93.956,93.956
1171,0.0,0.0,-2.667,116.427,-7.667,0.0,0.0,0.0,139.0,0.0,227.88,51.547,51.547,0.0,116.427,92.0,1.0,-92.0,102.333,0.0,0.0,0.0,10.333,157.88,116.427,0.0,130.427,0.0,-2.667,0.0,0.0,636.133,0.0,116.427,227.88,227.88,227.88,0.0,38.0,-10.333,0.0,92.0,116.427,130.427,130.427,171.427,0.0,51.547,51.547
1175,0.0,0.0,2.5,0.0,-2.5,0.0,2951.5,0.0,139.0,0.0,1648.0,1482.0,1482.0,15.5,0.0,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,1578.0,85.0,85.0,14.0,0.0,2.5,0.0,2951.5,0.0,0.0,0.0,1648.0,1648.0,1648.0,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,55.0,0.0,1466.5,1466.5
1181,228.0,228.0,212.0,0.0,207.0,0.0,0.0,0.0,139.0,0.0,391.0,644.0,644.0,644.0,0.0,92.0,1.0,-92.0,-327.0,0.0,0.0,0.0,225.0,321.0,1342.0,1342.0,14.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,391.0,391.0,391.0,0.0,38.0,419.0,0.0,92.0,0.0,14.0,14.0,283.0,0.0,0.0,0.0
1182,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,426.286,384.143,213.143,213.143,8.0,0.0,92.0,1.0,-92.0,97.0,426.286,426.286,0.0,13.0,314.143,922.571,922.571,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.143,384.143,384.143,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,481.286,0.0,205.143,205.143
1185,0.0,0.0,143.6,0.0,138.6,0.0,0.0,0.0,139.0,159.6,322.6,438.8,438.8,438.8,0.0,92.0,1.0,-92.0,-190.2,159.6,159.6,0.0,156.6,252.6,1250.8,1250.8,14.0,0.0,143.6,0.0,0.0,0.0,0.0,0.0,322.6,322.6,322.6,0.0,38.0,282.2,0.0,92.0,0.0,14.0,14.0,214.6,0.0,0.0,0.0
1187,0.0,0.0,212.0,0.0,207.0,0.0,228.0,0.0,139.0,0.0,391.0,644.0,644.0,644.0,0.0,92.0,1.0,-92.0,-327.0,0.0,0.0,0.0,225.0,321.0,1342.0,1342.0,14.0,0.0,212.0,0.0,228.0,0.0,0.0,0.0,391.0,391.0,391.0,0.0,38.0,419.0,0.0,92.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1189,0.0,0.0,2.5,0.0,-2.5,0.0,2781.5,0.0,139.0,0.0,1563.0,1397.0,1397.0,15.5,0.0,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,1493.0,0.0,0.0,14.0,0.0,2.5,0.0,2781.5,85.0,0.0,0.0,1563.0,1563.0,1563.0,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,55.0,0.0,1381.5,1381.5
1190,0.0,0.0,874.75,0.0,869.75,0.0,0.0,2665.25,139.0,0.0,1849.0,3611.5,3611.5,2632.25,-2665.25,0.0,1.0,0.0,-1744.5,0.0,0.0,0.0,887.75,1871.0,0.0,2665.25,14.0,0.0,874.75,2757.25,0.0,2653.25,0.0,-2665.25,1849.0,1849.0,1849.0,0.0,2703.25,1744.5,0.0,0.0,0.0,14.0,14.0,55.0,0.0,979.25,979.25
1195,0.0,0.0,5.0,0.0,0.0,0.0,2919.0,0.0,139.0,0.0,1633.0,1472.0,1472.0,23.0,0.0,92.0,1.0,-92.0,87.0,0.0,0.0,0.0,18.0,1563.0,100.0,100.0,14.0,0.0,5.0,0.0,2919.0,0.0,0.0,0.0,1633.0,1633.0,1633.0,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,55.0,0.0,1449.0,1449.0
1202,3054.0,3054.0,0.0,0.0,-5.0,0.0,0.0,70.0,139.0,0.0,1803.0,1492.0,1492.0,8.0,-70.0,162.0,1.0,-162.0,167.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,162.0,0.0,14.0,14.0,3109.0,0.0,1484.0,1484.0
1203,0.0,0.0,48.5,0.0,43.5,0.0,0.0,0.0,139.0,336.214,363.357,289.357,289.357,153.5,0.0,92.0,1.0,-92.0,0.0,336.214,336.214,0.0,61.5,293.357,1033.429,1033.429,14.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,363.357,363.357,363.357,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,391.214,0.0,135.857,135.857
1206,0.0,0.0,0.0,0.0,-5.0,0.0,2967.0,41.0,139.0,0.0,1716.0,1463.0,1463.0,8.0,-41.0,133.0,1.0,-133.0,138.0,0.0,0.0,0.0,13.0,1605.0,0.0,41.0,14.0,0.0,0.0,0.0,2967.0,29.0,0.0,-41.0,1716.0,1716.0,1716.0,0.0,79.0,-5.0,0.0,133.0,0.0,14.0,14.0,55.0,0.0,1455.0,1455.0
1207,29.0,29.0,0.0,0.0,-5.0,0.0,3025.0,70.0,139.0,0.0,1803.0,1492.0,1492.0,8.0,-70.0,162.0,1.0,-162.0,167.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,3025.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,162.0,0.0,14.0,14.0,84.0,0.0,1484.0,1484.0
1209,0.0,0.0,5.0,0.0,0.0,0.0,2719.0,0.0,139.0,0.0,1533.0,1372.0,1372.0,23.0,0.0,92.0,1.0,-92.0,87.0,0.0,0.0,0.0,18.0,1463.0,0.0,0.0,14.0,0.0,5.0,0.0,2719.0,100.0,0.0,0.0,1533.0,1533.0,1533.0,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,55.0,0.0,1349.0,1349.0
1211,0.0,0.0,314.0,0.0,309.0,0.0,0.0,146.0,139.0,0.0,309.0,950.0,950.0,950.0,-146.0,0.0,1.0,0.0,-623.0,0.0,0.0,0.0,327.0,331.0,1808.0,1954.0,14.0,0.0,314.0,238.0,0.0,0.0,0.0,-146.0,309.0,309.0,309.0,0.0,184.0,623.0,0.0,0.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1213,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,258.546,300.273,129.273,129.273,8.0,0.0,92.0,1.0,-92.0,97.0,258.546,258.546,0.0,13.0,230.273,0.0,0.0,14.0,0.0,0.0,0.0,0.0,587.091,0.0,0.0,300.273,300.273,300.273,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,313.546,0.0,121.273,121.273
1214,124.769,124.769,108.769,0.0,103.769,0.0,0.0,0.0,139.0,0.0,287.769,334.308,334.308,334.308,0.0,92.0,1.0,-92.0,-120.538,0.0,0.0,0.0,121.769,217.769,0.0,0.0,14.0,0.0,108.769,0.0,0.0,722.615,0.0,0.0,287.769,287.769,287.769,0.0,38.0,212.538,0.0,92.0,0.0,14.0,14.0,179.769,0.0,0.0,0.0
1215,0.0,0.0,74.111,0.0,69.111,0.0,0.0,0.0,139.0,90.111,253.111,230.333,230.333,230.333,0.0,92.0,1.0,-92.0,-51.222,90.111,90.111,0.0,87.111,183.111,0.0,0.0,14.0,0.0,74.111,0.0,0.0,694.889,0.0,0.0,253.111,253.111,253.111,0.0,38.0,143.222,0.0,92.0,0.0,14.0,14.0,145.111,0.0,0.0,0.0
1216,0.0,0.0,0.0,0.0,-5.0,0.0,3054.0,70.0,139.0,0.0,1803.0,1492.0,1492.0,8.0,-70.0,162.0,1.0,-162.0,167.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,3054.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,162.0,0.0,14.0,14.0,55.0,0.0,1484.0,1484.0
1217,0.0,0.0,0.0,0.0,-5.0,0.0,3025.0,41.0,139.0,0.0,1745.0,1492.0,1492.0,8.0,-41.0,133.0,1.0,-133.0,138.0,0.0,0.0,0.0,13.0,1634.0,29.0,70.0,14.0,0.0,0.0,0.0,3025.0,0.0,0.0,-41.0,1745.0,1745.0,1745.0,0.0,79.0,-5.0,0.0,133.0,0.0,14.0,14.0,55.0,0.0,1484.0,1484.0
1218,0.0,0.0,128.48,0.0,123.48,0.0,0.0,0.0,139.0,0.0,143.24,413.2,413.2,393.44,0.0,0.0,1.0,0.0,-251.96,0.0,0.0,0.0,141.48,165.24,0.0,0.0,14.0,0.0,128.48,92.0,0.0,840.88,0.0,0.0,143.24,143.24,143.24,0.0,38.0,251.96,0.0,0.0,0.0,14.0,14.0,55.0,0.0,19.76,19.76
1219,0.0,0.0,48.5,0.0,43.5,0.0,0.0,0.0,139.0,148.318,269.409,195.409,195.409,153.5,0.0,92.0,1.0,-92.0,0.0,148.318,148.318,0.0,61.5,199.409,0.0,0.0,14.0,0.0,48.5,0.0,0.0,657.636,0.0,0.0,269.409,269.409,269.409,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,203.318,0.0,41.909,41.909
1220,2353.5,2353.5,48.5,0.0,43.5,0.0,0.0,0.0,139.0,0.0,1372.0,1298.0,1298.0,153.5,0.0,92.0,1.0,-92.0,0.0,0.0,0.0,0.0,61.5,1302.0,361.0,361.0,14.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,1372.0,1372.0,1372.0,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,2408.5,0.0,1144.5,1144.5
1222,0.0,0.0,108.769,0.0,103.769,0.0,124.769,0.0,139.0,0.0,287.769,334.308,334.308,334.308,0.0,92.0,1.0,-92.0,-120.538,0.0,0.0,0.0,121.769,217.769,0.0,0.0,14.0,0.0,108.769,0.0,124.769,722.615,0.0,0.0,287.769,287.769,287.769,0.0,38.0,212.538,0.0,92.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1223,1631.5,1631.5,48.5,0.0,43.5,0.0,0.0,0.0,139.0,0.0,1011.0,937.0,937.0,153.5,0.0,92.0,1.0,-92.0,0.0,0.0,0.0,0.0,61.5,941.0,0.0,0.0,14.0,0.0,48.5,0.0,0.0,361.0,0.0,0.0,1011.0,1011.0,1011.0,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,1686.5,0.0,783.5,783.5
1226,2844.0,2844.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,0.0,1593.0,1422.0,1422.0,8.0,0.0,92.0,1.0,-92.0,97.0,0.0,0.0,0.0,13.0,1523.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1593.0,1593.0,1593.0,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,2899.0,0.0,1414.0,1414.0
1227,0.0,0.0,232.889,32.444,227.889,0.0,0.0,32.444,139.0,0.0,227.889,706.667,706.667,706.667,0.0,0.0,1.0,0.0,-460.778,0.0,0.0,0.0,245.889,249.889,1629.556,1629.556,46.444,0.0,232.889,124.444,0.0,0.0,0.0,0.0,227.889,227.889,227.889,0.0,70.444,460.778,0.0,0.0,32.444,46.444,46.444,87.444,0.0,0.0,0.0
1229,0.0,0.0,168.0,0.0,163.0,0.0,0.0,0.0,139.0,0.0,163.0,512.0,512.0,512.0,0.0,0.0,1.0,0.0,-331.0,0.0,0.0,0.0,181.0,185.0,494.0,494.0,14.0,0.0,168.0,92.0,0.0,584.0,0.0,0.0,163.0,163.0,163.0,0.0,38.0,331.0,0.0,0.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1231,2984.0,2984.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,0.0,1663.0,1492.0,1492.0,8.0,0.0,92.0,1.0,-92.0,97.0,0.0,0.0,0.0,13.0,1593.0,70.0,70.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0,1663.0,1663.0,0.0,38.0,-5.0,0.0,92.0,0.0,14.0,14.0,3039.0,0.0,1484.0,1484.0
1234,0.0,0.0,216.667,48.667,211.667,0.0,0.0,0.0,139.0,0.0,211.667,658.0,658.0,658.0,48.667,0.0,1.0,0.0,-428.333,0.0,0.0,0.0,229.667,233.667,1662.0,1613.333,62.667,0.0,216.667,140.667,0.0,0.0,0.0,0.0,211.667,211.667,211.667,48.667,86.667,428.333,0.0,0.0,48.667,62.667,62.667,103.667,0.0,0.0,0.0
1238,0.0,0.0,209.714,41.714,204.714,0.0,0.0,0.0,139.0,0.0,204.714,637.143,637.143,637.143,41.714,0.0,1.0,0.0,-414.429,0.0,0.0,0.0,222.714,226.714,1578.571,1536.857,55.714,0.0,209.714,92.0,0.0,0.0,0.0,41.714,204.714,204.714,204.714,0.0,38.0,414.429,0.0,0.0,41.714,55.714,55.714,96.714,0.0,0.0,0.0
1240,0.0,0.0,226.4,0.0,221.4,0.0,0.0,0.0,139.0,58.4,221.4,687.2,687.2,687.2,0.0,0.0,1.0,0.0,-447.8,58.4,58.4,0.0,239.4,243.4,1545.2,1545.2,14.0,0.0,226.4,92.0,0.0,0.0,0.0,0.0,221.4,221.4,221.4,0.0,38.0,447.8,0.0,0.0,0.0,14.0,14.0,113.4,0.0,0.0,0.0
1241,0.0,0.0,48.5,0.0,43.5,0.0,2353.5,0.0,139.0,0.0,1372.0,1298.0,1298.0,153.5,0.0,92.0,1.0,-92.0,0.0,0.0,0.0,0.0,61.5,1302.0,361.0,361.0,14.0,0.0,48.5,0.0,2353.5,0.0,0.0,0.0,1372.0,1372.0,1372.0,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,55.0,0.0,1144.5,1144.5
1245,0.0,0.0,48.5,0.0,43.5,0.0,1631.5,0.0,139.0,0.0,1011.0,937.0,937.0,153.5,0.0,92.0,1.0,-92.0,0.0,0.0,0.0,0.0,61.5,941.0,0.0,0.0,14.0,0.0,48.5,0.0,1631.5,361.0,0.0,0.0,1011.0,1011.0,1011.0,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,55.0,0.0,783.5,783.5
1249,0.0,0.0,251.429,0.0,246.429,0.0,83.429,0.0,139.0,0.0,246.429,762.286,762.286,762.286,0.0,0.0,1.0,0.0,-497.857,0.0,0.0,0.0,264.429,268.429,1578.571,1578.571,14.0,0.0,251.429,92.0,83.429,0.0,0.0,0.0,246.429,246.429,246.429,0.0,38.0,497.857,0.0,0.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1250,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1839.5,139.0,1783.5,1893.0,1916.0,1916.0,23.0,-1839.5,0.0,1.0,0.0,-5.0,1783.5,1783.5,0.0,18.0,1915.0,1827.5,3667.0,14.0,0.0,5.0,1931.5,0.0,0.0,0.0,-1839.5,1893.0,1893.0,1893.0,0.0,1877.5,5.0,0.0,0.0,0.0,14.0,14.0,1838.5,0.0,1893.0,1893.0
1254,0.0,0.0,5.0,0.0,0.0,0.0,0.0,925.75,139.0,869.75,979.25,1002.25,1002.25,23.0,-925.75,0.0,1.0,0.0,-5.0,869.75,869.75,0.0,18.0,1001.25,0.0,925.75,14.0,0.0,5.0,1017.75,0.0,913.75,0.0,-925.75,979.25,979.25,979.25,0.0,963.75,5.0,0.0,0.0,0.0,14.0,14.0,924.75,0.0,979.25,979.25
