,efm,reaction,dq/dKeq,dlnq/dlnKeq,dmu/dKeq,dlnmu/dlnKeq
363,186,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
364,186,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
365,186,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
366,187,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
367,187,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
368,187,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
369,187,R11r,7.68e-05,1.72e-04,-7.99e-06,-1.57e-04
370,187,R12r,-2.48e-05,-5.54e-05,2.58e-06,5.06e-05
371,187,R13r,3.21e-05,1.13e-04,-3.34e-06,-1.03e-04
372,187,R14r,1.44e-04,1.24e-04,-1.49e-05,-1.13e-04
373,187,R15r,1.32e-05,4.77e-04,-1.37e-06,-4.35e-04
374,187,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
375,187,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
376,187,R23r,-1.74e-02,-1.24e-03,1.81e-03,1.13e-03
377,187,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
378,187,R25,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
379,187,R26r,-2.06e-04,-1.03e-04,2.14e-05,9.41e-05
380,187,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
381,187,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
382,187,R53r,-2.27e-09,-4.49e-05,2.36e-10,4.10e-05
383,187,R54ra,-5.08e+00,-1.10e-02,5.28e-01,1.01e-02
384,187,R54rb,-5.06e-07,-1.35e-03,5.26e-08,1.23e-03
385,187,R5r,2.98e-01,8.54e-05,-3.10e-02,-7.79e-05
386,187,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
387,187,R61r,-5.41e-02,-4.99e-04,5.63e-03,4.55e-04
388,187,R6r,-2.44e-06,-2.64e-05,2.54e-07,2.41e-05
389,187,R7ra,-5.44e-01,-4.63e-02,5.65e-02,4.22e-02
390,187,R7rb,-1.90e-05,-1.33e-02,1.98e-06,1.21e-02
391,187,R7rc,-1.91e-01,-2.96e-02,1.99e-02,2.70e-02
392,187,R8r,-5.18e-03,-1.75e-02,5.39e-04,1.59e-02
393,187,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
394,187,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
395,187,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
396,187,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
397,187,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
398,196,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
399,196,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
400,196,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
401,196,R11r,9.11e-05,5.50e-04,-5.22e-05,-4.37e-04
402,196,R12r,-3.12e-05,-1.88e-04,1.79e-05,1.49e-04
403,196,R13r,4.82e-05,4.57e-04,-2.76e-05,-3.63e-04
404,196,R14r,1.68e-04,3.93e-04,-9.63e-05,-3.12e-04
405,196,R15r,2.06e-05,2.01e-03,-1.18e-05,-1.59e-03
406,196,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
407,196,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
408,196,R23r,-2.05e-03,-3.93e-04,1.18e-03,3.12e-04
409,196,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
410,196,R25,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
411,196,R26r,-7.03e-06,-9.52e-06,4.03e-06,7.56e-06
412,196,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
413,196,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
414,196,R53r,-2.94e-08,-1.57e-03,1.68e-08,1.25e-03
415,196,R5r,4.76e-01,3.68e-04,-2.73e-01,-2.92e-04
416,196,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
417,196,R61r,-1.46e-02,-3.62e-04,8.35e-03,2.87e-04
418,196,R6r,-5.03e-06,-1.47e-04,2.88e-06,1.17e-04
419,196,R7ra,-1.62e-01,-3.71e-02,9.27e-02,2.95e-02
420,196,R7rb,-4.46e-06,-8.41e-03,2.55e-06,6.68e-03
421,196,R7rc,-8.19e-02,-3.42e-02,4.69e-02,2.71e-02
422,196,R8r,-1.98e-03,-1.80e-02,1.13e-03,1.43e-02
423,196,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
424,196,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
425,196,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
426,196,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
427,196,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
428,202,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
429,202,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
430,202,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
431,202,R11r,2.84e-04,3.06e-05,-8.16e-08,-3.05e-05
432,202,R12r,-1.17e-04,-1.26e-05,3.36e-08,1.25e-05
433,202,R13r,3.08e-04,5.22e-05,-8.85e-08,-5.19e-05
434,202,R14r,5.56e-04,2.32e-05,-1.60e-07,-2.31e-05
435,202,R15r,1.37e-04,2.38e-04,-3.93e-08,-2.37e-04
436,202,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
437,202,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
438,202,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
439,202,R23r,-5.57e-03,-1.91e-05,1.60e-06,1.90e-05
440,202,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
441,202,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
442,202,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
443,202,R54ra,-1.45e+02,-1.52e-02,4.17e-02,1.51e-02
444,202,R54rb,-6.75e-06,-8.66e-04,1.94e-09,8.62e-04
445,202,R5r,2.74e+00,3.78e-05,-7.86e-04,-3.76e-05
446,202,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
447,202,R61r,-8.55e+00,-3.79e-03,2.46e-03,3.78e-03
448,202,R6r,-4.99e-05,-2.60e-05,1.43e-08,2.59e-05
449,202,R7ra,-5.59e+00,-2.29e-02,1.60e-03,2.28e-02
450,202,R7rb,-1.02e-04,-3.45e-03,2.94e-08,3.43e-03
451,202,R7rc,-5.09e-01,-3.79e-03,1.46e-04,3.77e-03
452,202,R8r,-1.60e-02,-2.60e-03,4.61e-06,2.59e-03
453,202,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
454,202,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
455,202,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
456,204,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
457,204,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
458,204,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
459,204,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
460,204,R11r,8.64e-05,9.41e-06,-2.53e-08,-9.36e-06
461,204,R12r,-4.74e-05,-5.16e-06,1.39e-08,5.13e-06
462,204,R15r,8.07e-05,1.42e-04,-2.37e-08,-1.41e-04
463,204,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
464,204,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
465,204,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
466,204,R23r,-5.55e-03,-1.92e-05,1.63e-06,1.91e-05
467,204,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
468,204,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
469,204,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
470,204,R54ra,-1.44e+02,-1.52e-02,4.21e-02,1.51e-02
471,204,R54rb,-6.68e-06,-8.66e-04,1.96e-09,8.62e-04
472,204,R5r,8.31e-01,1.16e-05,-2.44e-04,-1.15e-05
473,204,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
474,204,R61r,-8.45e+00,-3.79e-03,2.48e-03,3.77e-03
475,204,R6r,-1.36e-05,-7.19e-06,4.00e-09,7.16e-06
476,204,R7ra,-5.53e+00,-2.29e-02,1.62e-03,2.28e-02
477,204,R7rb,-1.01e-04,-3.43e-03,2.95e-08,3.41e-03
478,204,R7rc,-5.02e-01,-3.78e-03,1.47e-04,3.76e-03
479,204,R8r,-1.58e-02,-2.59e-03,4.64e-06,2.58e-03
480,204,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
481,204,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
482,204,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
483,208,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
484,208,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
485,208,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
486,208,R11r,1.30e-04,6.27e-05,-7.23e-07,-6.14e-05
487,208,R12r,-4.85e-05,-2.34e-05,2.70e-07,2.29e-05
488,208,R13r,9.48e-05,7.17e-05,-5.27e-07,-7.03e-05
489,208,R14r,2.40e-04,4.47e-05,-1.33e-06,-4.38e-05
490,208,R15r,4.17e-05,3.24e-04,-2.32e-07,-3.17e-04
491,208,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
492,208,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
493,208,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
494,208,R23r,-5.28e-03,-8.08e-05,2.94e-05,7.91e-05
495,208,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
496,208,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
497,208,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
498,208,R54ra,-2.38e+01,-1.11e-02,1.32e-01,1.09e-02
499,208,R54rb,-7.44e-07,-4.26e-04,4.13e-09,4.18e-04
500,208,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
501,208,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
502,208,R5r,9.15e-01,5.64e-05,-5.09e-03,-5.53e-05
503,208,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
504,208,R61r,-5.30e-01,-1.05e-03,2.95e-03,1.03e-03
505,208,R6r,-1.26e-05,-2.94e-05,7.01e-08,2.88e-05
506,208,R7ra,-1.09e+00,-2.00e-02,6.05e-03,1.96e-02
507,208,R7rb,-3.13e-05,-4.71e-03,1.74e-07,4.62e-03
508,208,R7rc,-1.83e-01,-6.10e-03,1.02e-03,5.97e-03
509,208,R8r,-5.38e-03,-3.90e-03,2.99e-05,3.82e-03
510,208,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
511,208,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
512,208,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
513,208,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
514,212,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
515,212,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
516,212,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
517,212,R11r,1.05e-04,3.09e-04,-1.78e-05,-2.74e-04
518,212,R12r,-3.74e-05,-1.10e-04,6.35e-06,9.74e-05
519,212,R13r,6.59e-05,3.04e-04,-1.12e-05,-2.70e-04
520,212,R14r,1.93e-04,2.20e-04,-3.28e-05,-1.95e-04
521,212,R15r,2.87e-05,1.36e-03,-4.88e-06,-1.21e-03
522,212,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
523,212,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
524,212,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
525,212,R23r,-2.56e-03,-2.38e-04,4.34e-04,2.12e-04
526,212,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
527,212,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
528,212,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
529,212,R53r,-2.24e-09,-5.81e-05,3.80e-10,5.16e-05
530,212,R54ra,-9.42e+00,-2.69e-02,1.60e+00,2.39e-02
531,212,R54rb,-4.00e-06,-1.40e-02,6.79e-07,1.24e-02
532,212,R5r,6.72e-01,2.53e-04,-1.14e-01,-2.24e-04
533,212,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
534,212,R61r,-6.71e-02,-8.11e-04,1.14e-02,7.20e-04
535,212,R6r,-8.26e-06,-1.17e-04,1.40e-06,1.04e-04
536,212,R7ra,-4.52e-01,-5.05e-02,7.67e-02,4.48e-02
537,212,R7rb,-1.37e-05,-1.26e-02,2.32e-06,1.11e-02
538,212,R7rc,-1.51e-01,-3.06e-02,2.56e-02,2.72e-02
539,212,R8r,-3.96e-03,-1.75e-02,6.72e-04,1.55e-02
540,212,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
541,212,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
542,212,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
543,212,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
544,213,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
545,213,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
546,213,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
547,213,R11r,9.14e-05,5.51e-04,-5.22e-05,-4.37e-04
548,213,R12r,-3.13e-05,-1.88e-04,1.79e-05,1.50e-04
549,213,R13r,4.86e-05,4.60e-04,-2.77e-05,-3.65e-04
550,213,R14r,1.69e-04,3.93e-04,-9.63e-05,-3.12e-04
551,213,R15r,2.08e-05,2.02e-03,-1.19e-05,-1.60e-03
552,213,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
553,213,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
554,213,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
555,213,R23r,-2.04e-03,-3.90e-04,1.16e-03,3.10e-04
556,213,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
557,213,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
558,213,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
559,213,R53r,-2.93e-08,-1.56e-03,1.67e-08,1.24e-03
560,213,R5r,4.80e-01,3.70e-04,-2.74e-01,-2.94e-04
561,213,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
562,213,R61r,-1.47e-02,-3.65e-04,8.40e-03,2.90e-04
563,213,R6r,-5.09e-06,-1.48e-04,2.91e-06,1.18e-04
564,213,R7ra,-1.62e-01,-3.71e-02,9.24e-02,2.94e-02
565,213,R7rb,-4.45e-06,-8.39e-03,2.54e-06,6.66e-03
566,213,R7rc,-8.18e-02,-3.41e-02,4.67e-02,2.71e-02
567,213,R8r,-1.98e-03,-1.79e-02,1.13e-03,1.43e-02
568,213,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
569,213,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
570,213,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
571,213,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
572,214,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
573,214,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
574,214,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
575,214,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
576,214,R11r,3.88e-05,1.90e-05,-2.24e-07,-1.87e-05
577,214,R12r,-2.67e-05,-1.31e-05,1.54e-07,1.28e-05
578,214,R15r,2.11e-05,1.67e-04,-1.22e-07,-1.64e-04
579,214,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
580,214,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
581,214,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
582,214,R23r,-5.46e-03,-8.51e-05,3.15e-05,8.34e-05
583,214,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
584,214,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
585,214,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
586,214,R54ra,-2.23e+01,-1.06e-02,1.29e-01,1.04e-02
587,214,R54rb,-6.13e-07,-3.58e-04,3.54e-09,3.51e-04
588,214,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
589,214,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
590,214,R5r,2.40e-01,1.51e-05,-1.38e-03,-1.48e-05
591,214,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
592,214,R61r,-4.70e-01,-9.51e-04,2.72e-03,9.32e-04
593,214,R6r,-2.57e-06,-6.10e-06,1.48e-08,5.98e-06
594,214,R7ra,-1.04e+00,-1.95e-02,6.02e-03,1.91e-02
595,214,R7rb,-3.04e-05,-4.68e-03,1.76e-07,4.58e-03
596,214,R7rc,-1.80e-01,-6.12e-03,1.04e-03,5.99e-03
597,214,R8r,-5.28e-03,-3.90e-03,3.05e-05,3.82e-03
598,214,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
599,214,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
600,214,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
601,214,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
602,216,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
603,216,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
604,216,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
605,216,R11r,9.11e-05,5.50e-04,-5.23e-05,-4.37e-04
606,216,R12r,-3.12e-05,-1.88e-04,1.79e-05,1.49e-04
607,216,R13r,4.82e-05,4.57e-04,-2.77e-05,-3.63e-04
608,216,R14r,1.68e-04,3.93e-04,-9.64e-05,-3.12e-04
609,216,R15r,2.06e-05,2.01e-03,-1.18e-05,-1.60e-03
610,216,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
611,216,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
612,216,R23r,-1.96e-03,-3.76e-04,1.13e-03,2.99e-04
613,216,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
614,216,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
615,216,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
616,216,R53r,-2.94e-08,-1.57e-03,1.68e-08,1.25e-03
617,216,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
618,216,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
619,216,R5r,4.76e-01,3.68e-04,-2.73e-01,-2.92e-04
620,216,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
621,216,R61r,-1.46e-02,-3.62e-04,8.35e-03,2.87e-04
622,216,R6r,-5.03e-06,-1.47e-04,2.88e-06,1.17e-04
623,216,R7ra,-1.62e-01,-3.71e-02,9.27e-02,2.95e-02
624,216,R7rb,-4.45e-06,-8.41e-03,2.55e-06,6.67e-03
625,216,R7rc,-8.18e-02,-3.42e-02,4.69e-02,2.71e-02
626,216,R8r,-1.98e-03,-1.80e-02,1.13e-03,1.43e-02
627,216,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
628,216,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
629,216,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
630,216,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
631,216,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
632,218,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
633,218,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
634,218,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
635,218,R11r,7.61e-05,4.03e-05,-5.08e-07,-3.94e-05
636,218,R12r,-2.45e-05,-1.29e-05,1.63e-07,1.27e-05
637,218,R13r,3.14e-05,2.61e-05,-2.10e-07,-2.55e-05
638,218,R14r,1.42e-04,2.91e-05,-9.50e-07,-2.85e-05
639,218,R15r,1.29e-05,1.10e-04,-8.61e-08,-1.08e-04
640,218,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
641,218,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
642,218,R23r,-8.26e-03,-1.39e-04,5.51e-05,1.36e-04
643,218,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
644,218,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
645,218,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
646,218,R54ra,-1.59e+01,-8.18e-03,1.06e-01,8.00e-03
647,218,R54rb,-1.38e-07,-8.65e-05,9.18e-10,8.46e-05
648,218,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
649,218,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
650,218,R5r,2.91e-01,1.97e-05,-1.94e-03,-1.92e-05
651,218,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
652,218,R61r,-2.91e-01,-6.34e-04,1.94e-03,6.20e-04
653,218,R6r,-2.34e-06,-6.00e-06,1.56e-08,5.86e-06
654,218,R7ra,-9.28e-01,-1.87e-02,6.19e-03,1.83e-02
655,218,R7rb,-3.21e-05,-5.31e-03,2.14e-07,5.19e-03
656,218,R7rc,-1.96e-01,-7.17e-03,1.31e-03,7.01e-03
657,218,R8r,-5.73e-03,-4.56e-03,3.83e-05,4.46e-03
658,218,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
659,218,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
660,218,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
661,218,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
662,220,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
663,220,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
664,220,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
665,220,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
666,220,R11r,8.85e-05,5.35e-04,-5.08e-05,-4.25e-04
667,220,R12r,-3.03e-05,-1.83e-04,1.74e-05,1.45e-04
668,220,R13r,4.56e-05,4.33e-04,-2.62e-05,-3.44e-04
669,220,R14r,1.61e-04,3.76e-04,-9.24e-05,-2.99e-04
670,220,R15r,2.01e-05,1.96e-03,-1.16e-05,-1.56e-03
671,220,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
672,220,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
673,220,R23r,-1.97e-03,-3.78e-04,1.13e-03,3.00e-04
674,220,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
675,220,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
676,220,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
677,220,R53r,-2.94e-08,-1.57e-03,1.69e-08,1.25e-03
678,220,R5r,4.60e-01,3.56e-04,-2.64e-01,-2.83e-04
679,220,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
680,220,R61r,-1.45e-02,-3.62e-04,8.35e-03,2.87e-04
681,220,R6r,-4.86e-06,-1.42e-04,2.79e-06,1.13e-04
682,220,R7ra,-1.62e-01,-3.72e-02,9.29e-02,2.95e-02
683,220,R7rb,-4.45e-06,-8.41e-03,2.56e-06,6.68e-03
684,220,R7rc,-8.18e-02,-3.42e-02,4.70e-02,2.71e-02
685,220,R8r,-1.98e-03,-1.80e-02,1.14e-03,1.43e-02
686,220,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
687,220,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
688,220,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
689,220,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
690,221,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
691,221,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
692,221,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
693,221,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
694,221,R11r,2.07e-05,1.09e-05,-1.38e-07,-1.07e-05
695,221,R12r,-3.44e-05,-1.81e-05,2.29e-07,1.77e-05
696,221,R15r,6.97e-06,5.93e-05,-4.63e-08,-5.80e-05
697,221,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
698,221,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
699,221,R23r,-8.25e-03,-1.38e-04,5.48e-05,1.35e-04
700,221,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
701,221,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
702,221,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
703,221,R54ra,-1.59e+01,-8.16e-03,1.06e-01,7.98e-03
704,221,R54rb,-1.37e-07,-8.59e-05,9.09e-10,8.40e-05
705,221,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
706,221,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
707,221,R5r,9.10e-02,6.14e-06,-6.05e-04,-6.01e-06
708,221,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
709,221,R61r,-2.92e-01,-6.33e-04,1.94e-03,6.19e-04
710,221,R6r,-5.35e-07,-1.37e-06,3.56e-09,1.34e-06
711,221,R7ra,-9.24e-01,-1.85e-02,6.14e-03,1.81e-02
712,221,R7rb,-3.18e-05,-5.24e-03,2.11e-07,5.12e-03
713,221,R7rc,-1.94e-01,-7.09e-03,1.29e-03,6.94e-03
714,221,R8r,-5.68e-03,-4.51e-03,3.78e-05,4.41e-03
715,221,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
716,221,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
717,221,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
718,221,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
719,222,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
720,222,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
721,222,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
722,222,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
723,222,R11r,2.84e-05,1.16e-04,-8.55e-06,-9.86e-05
724,222,R12r,-1.02e-05,-4.18e-05,3.09e-06,3.56e-05
725,222,R15r,8.93e-06,5.89e-04,-2.69e-06,-5.01e-04
726,222,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
727,222,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
728,222,R23r,-2.50e-03,-3.24e-04,7.52e-04,2.75e-04
729,222,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
730,222,R4,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
731,222,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
